index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
3802,Modern Physics,Semiconductor Physics,Transport Properties,"At room temperature, \(\frac{k_{\mathrm{B}} T}{e} = 26 \, \mathrm{mV}\). A cadmium sulfide sample has a mobile charge carrier density of \(10^{16} \, \mathrm{cm}^{-3}\) and a mobility of \(\mu = 10^{2} \, \mathrm{cm}^{2} / \mathrm{V} \cdot \mathrm{s}\). Calculate the conductivity of this sample.","The conductivity \(\sigma = n e \mu = 1 \times 10^{16} \times 1.6 \times 10^{-19} \times 10^{2} = 0.16 \, (\Omega \cdot \mathrm{cm})^{-1} = 16 \, (\Omega \cdot \mathrm{m})^{-1}\).",\boxed{16},NV,(\Omega \cdot \mathrm{m})^{-1},False,EN,Laws Application
3805,Modern Physics,Semiconductor Physics,"Magnetic, Optical, and Superconducting Properties","Consider a crystal containing paramagnetic impurities, where the energy levels of the impurities in a given magnetic field are ±\(\varepsilon\). Write down the contribution of the impurities to the partition function of the crystal in the presence of the magnetic field.","The contribution of the impurities to the partition function is

\[
Z = e^{-\varepsilon / k_{\mathrm{B}} T} + e^{\varepsilon / k_{\mathrm{B}} T} = 2 \cosh\left(\frac{\varepsilon}{k_{\mathrm{B}} T}\right)
\]",\boxed{2 \cosh\left(\frac{\varepsilon}{k_{\mathrm{B}} T}\right)},EX,,False,EN,Knowledge Recall
3809,Modern Physics,Semiconductor Physics,Transport Properties,"At room temperature, \(\frac{k_{\mathrm{B}} T}{e} = 26 \, \mathrm{mV}\). A cadmium sulfide sample has a mobile carrier density of \(10^{16} \, \mathrm{cm}^{-3}\) and a mobility of \(\mu = 10^{2} \, \mathrm{cm}^{2} / \mathrm{V} \cdot \mathrm{s}\). The carriers continuously get trapped in immobile states and are then thermally excited back to mobile states. If the average free time in the mobile state is \(t = 10^{-5} \, \mathrm{s}\), what is the root mean square distance of diffusion of the carriers between two successive traps?","According to the equipartition theorem

\[
\frac{1}{2} m v_{x}^{2} = \frac{1}{2} m v_{y}^{2} = \frac{1}{2} m v_{z}^{2} = \frac{1}{2} k_{\mathrm{B}} T
\]

Therefore,

\[
\frac{1}{2} m v^{2} = \frac{3}{2} k_{\mathrm{B}} T, \quad v^{2} = \frac{3 k_{\mathrm{B}} T}{m}
\]

Hence, the root mean square distance of diffusion of the carriers between two successive traps is

\[
\begin{aligned}
l &= \sqrt{v^{2}} \cdot t = \sqrt{\frac{3 k_{\mathrm{B}} T}{m}} \cdot t = \sqrt{3 \left(\frac{k_{\mathrm{B}} T}{e}\right) \frac{e}{m}} \cdot t \\
&= \sqrt{3 \times 26 \times 10^{-3} \times 1.76 \times 10^{11}} \times 10^{-5} \\
&= 1.17 \, (\mathrm{m}) = 117 \, (\mathrm{cm})
\end{aligned}
\]",\boxed{117},NV,\mathrm{cm},False,EN,Practical Application
3812,Modern Physics,Semiconductor Physics,Transport Properties,"A single crystal of Ge with a mass of 0.1 kg is doped with \(3.2 \times 10^{-9} \mathrm{~kg}\) of Sb, assuming that the impurities are fully ionized. Calculate the concentration of Sb impurities in this Ge single crystal. Given that the density of the Ge single crystal is \(5.32 \mathrm{~g} / \mathrm{cm}^{3}\), and the atomic mass of Sb is 121.8.","The volume of the Ge single crystal is 

\[ 
V = \frac{0.1 \times 10^{3}}{5.32} \mathrm{~cm}^{3} 
\]

Thus, the concentration of antimony impurities \(N_{\mathrm{D}}\) in the single crystal is 

\[
N_{\mathrm{D}} = \frac{\frac{3.2 \times 10^{-9} \times 10^{3}}{121.8} \times 6.022 \times 10^{23}}{\frac{0.1 \times 10^{3}}{5.32}} = 8.4 \times 10^{14} \left( \mathrm{~cm}^{-3} \right)
\]",\boxed{8.4 \times 10^{14}},NV,,False,EN,Practical Application
3817,Modern Physics,Semiconductor Physics,Others,"Roughly estimate the radius of a 10 TeV proton accelerator (\(1 \mathrm{TeV}=10^{12} \mathrm{eV}\)). Any method, including intuition, can be used, but it must be convincing.","According to the equations

\[
\begin{gathered}
\frac{\gamma m v^{2}}{R}=q v B \\
p=\gamma m v = q B R
\end{gathered}
\]

Taking \(B \sim 5\) Tesla, the radius \(R \sim 6\) kilometers.",\boxed{6},NV,\text{km},False,EN,Laws Application
3819,Modern Physics,Semiconductor Physics,Statistical Distribution of Electrons and Holes in Space,"A compensated silicon material is given. It is known that the concentration of acceptor impurities introduced is \(N_{A} = 1 \times 10^{15} \ \mathrm{cm}^{-3}\). At room temperature, the Fermi level position is measured to coincide exactly with the donor level, and the electron concentration at thermal equilibrium is measured to be \(n = 5 \times 10^{15} \ \mathrm{cm}^{-3}\). It is known that the intrinsic carrier concentration of silicon at room temperature is \(n_{i} = 1.5 \times 10^{10} \ \mathrm{cm}^{-3}\). What is the minority carrier concentration at equilibrium?","By knowing that all impurities are fully ionized, the minority carrier — hole concentration at equilibrium is

\[
p = \frac{n_{i}^{2}}{n} = \frac{(1.5 \times 10^{10})^2}{5 \times 10^{15}} = 4.5 \times 10^4 \ \mathrm{cm}^{-3}
\]",\boxed{4.5 \times 10^4},NV,\mathrm{cm}^{-3},False,EN,Laws Application
3820,Modern Physics,Semiconductor Physics,Others,"As shown in Figure 2.1.6, use a polarizer and a quarter-wave plate (which has horizontal and vertical axes) to determine a known polarized light that can pass through the polarizer with maximum intensity in the vertical direction. After passing through the quarter-wave plate, the light then passes through the polarizer, with its maximum intensity making an angle of \(30^{\circ}\) with the vertical direction. Describe as much as possible the polarization state of the incident light (including the proportion of unpolarized part, the orientation of the major and minor axes of the elliptical polarization, and the relative intensity along the major and minor axes).","After passing through the quarter-wave plate, elliptical polarized light becomes linearly polarized light. Since

\[
\sqrt{I_{2} / I_{3}} = \tan 60^{\circ} = \sqrt{3}
\]

therefore

\[
\begin{aligned}
& I_{2} = 3 I_{3}, \\
& I_{3} = \frac{1}{6} I_{0}, \quad I_{1} = \frac{1}{2} I_{0}, \quad I_{2} = \frac{1}{2} I_{0}
\end{aligned}
\]

Thus, the proportion of the unpolarized part of this light is \(\frac{I_{1}}{I_{0}} = 50\%\), the major axis of the ellipse is in the vertical direction, the minor axis is in the horizontal direction, and the relative intensity ratio along the major and minor axes is \(I_{2} / I_{3} = 3\).","\boxed{50\%, 3}","NV, NV","\%, None",True,EN,Practical Application
3827,Modern Physics,Semiconductor Physics,Others,"Determine whether the following statement is correct and provide reasoning. Two states with an energy difference of \(10^{-3} \, \text{eV}\) and a lifetime of \(10^{-10}\) seconds can be clearly distinguished. These two states do not decay into each other.","It is correct. Since the lifetime of the energy levels is \(10^{-10}\) seconds, the energy levels have a certain width. When this width is greater than \(10^{-3} \, \text{eV}\), the two energy levels partially overlap and cannot be distinguished. According to the uncertainty principle, the width of the energy level \(\Delta E\) is given by:

\[
\Delta E \cdot \Delta t \approx \frac{\hbar}{2} \Rightarrow \Delta E \approx \frac{\hbar}{2 \Delta t}
\]

Calculating gives

\[
\Delta E \approx \frac{6.58 \times 10^{-16}}{2 \times 10^{-10}} = 3.29 \times 10^{-6} \, \text{eV} < 10^{-3} \, \text{eV}
\]

Therefore, they can be distinguished.",\boxed{Yes},TF,,False,EN,Laws Application
3828,Modern Physics,Semiconductor Physics,Others,"In a counting experiment, there is an average count rate \(\gamma\) of \(1000 \text{ events/second} \), with a portion coming from random background. The average background count rate \(r_{B}\) is \(900 \text{ events/second}\). What is the ""true"" event count rate \(r_{\mathrm{T}}\)?","The ""true"" event count rate is given by \(r_{\mathrm{T}} = \gamma - r_{B} = 1000 - 900 = 100 \text{ events/second}\).",\boxed{100},NV,\text{事件/秒},False,EN,Knowledge Recall
3829,Modern Physics,Semiconductor Physics,Others,"The ground state binding energy of positronium is \(f\) times that of hydrogen atom. \(f\) is  
a) 1  
b) \(1 / 2\)  
c) 2  
d) \(1 / 4\)  
e) 4","The binding energy of the ground state of positronium is \(E_{\mathrm{pb}}=-\frac{\frac{m_{\mathrm{e}}}{2} e^{4}}{2 h^{2}}\), and the binding energy of the ground state of hydrogen is \(E_{\mathrm{Hb}}=-\frac{m_{\mathrm{e}} e^{4}}{2 h^{2}}\). Therefore,

\[
\frac{E_{\mathrm{pb}}}{E_{\mathrm{Hb}}}=\frac{1}{2}
\]

Thus, \(f=\frac{1}{2} \) \quad b) is the answer.",\boxed{b},MC,,False,EN,Knowledge Recall
3830,Modern Physics,Semiconductor Physics,Transport Properties,"Given a single crystal of Ge with an Sb impurity concentration of \(8.4 \times 10^{14} \mathrm{~cm}^{-3}\), assuming the impurities are fully ionized and \(\mu_{\mathrm{n}}=0.39 \mathrm{~m}^{2} / \mathrm{V} \cdot \mathrm{s}\), calculate the resistivity of this Ge single crystal.","Under the assumption of full ionization, \(n = N_{\mathrm{D}}\). Therefore, the resistivity of the material is

\[
\begin{aligned}
\rho & = \frac{1}{\sigma} \approx \frac{1}{n e \mu_{\mathrm{n}} + p e \mu_{\mathrm{p}}} = \frac{1}{n e \mu_{\mathrm{n}}} = \frac{1}{N_{\mathrm{D}} e \mu_{\mathrm{n}}} \\
& = \frac{1}{8.4 \times 10^{14} \times 1.6 \times 10^{-19} \times 0.39} = 1.9 \times 10^{-2}(\Omega \mathrm{~m}) = 1.9(\Omega \mathrm{~cm})
\end{aligned}
\]",\boxed{1.9},NV,\Omega\mathrm{~cm},False,EN,Laws Application
3831,Modern Physics,Semiconductor Physics,Transport Properties,"For an n-type GaAs with a thickness of 0.08 cm, a current of 50 mA is passed in the \(x\)-direction, and a magnetic field of 0.5 T is applied in the \(z\)-direction, resulting in a Hall voltage of 0.4 mV. If the material's resistivity is \(1.5 \times 10^{-3} \, \Omega \cdot \text{cm}\), find the carrier Hall mobility.","The Hall mobility  
\[
\mu_{\mathrm{H}} = R_{\mathrm{H}} \sigma = R_{\mathrm{H}} \frac{1}{\rho}
\]

Substituting \(\rho = 1.5 \times 10^{-3} \, \Omega \cdot \text{cm} = 1.5 \times 10^{-5} \, \Omega \cdot \text{m}\), we get  

\[
\mu_{\mathrm{H}} = \frac{1.28 \times 10^{-5}}{1.5 \times 10^{-5}} = 0.853 \, \text{m}^2/(\text{V} \cdot \text{s})
\]",\boxed{0.853},NV,\text{m}^2/(\text{V} \cdot \text{s}),False,EN,Practical Application
3834,Modern Physics,Semiconductor Physics,Transport Properties,"The electron mobility of InSb is \(7.5 \, \mathrm{m}^2/\mathrm{V}\cdot\mathrm{s}\) and the hole mobility is \(0.075 \, \mathrm{m}^2/\mathrm{V}\cdot\mathrm{s}\). At room temperature, the intrinsic carrier concentration is \(1.6 \times 10^{16} \, \mathrm{cm}^{-3}\). Calculate the intrinsic resistivity.","Using the calculation formula from Example 1.2.23:

\[
\rho_{i} = \frac{1}{\sigma_{i}} = 5.2 \times 10^{-3} \, \Omega \cdot \mathrm{cm}
\]",\boxed{5.2 \times 10^{-3}},NV,,False,EN,Laws Application
3837,Modern Physics,Semiconductor Physics,Others,"Multiple Choice:\
(12) A series of random numbers generated by a digital computer\
a) Are truly random\
b) Will eventually repeat themselves\
c) Are only useful for playing games.","b) Is correct. Because the random numbers generated by a computer are designed according to a specific algorithm, they are artificial, and when repeated a large number of times, they will repeat themselves.",\boxed{b},MC,,False,EN,Knowledge Recall
3838,Modern Physics,Semiconductor Physics,Others,"Multiple Choice Question:  
(7) If the probability of event 1 occurring is \(P\) and the probability of event 2 is \(Q\), then the probability of both occurring is  
a) \(P+Q\)  
b) \(PQ\)  
c) None of the above is correct","If events 1 and 2 are independent, b) is correct.",\boxed{b},MC,,False,EN,Knowledge Recall
3839,Modern Physics,Semiconductor Physics,Transport Properties,"In a hypothetical \(n\)-type semiconductor, assume that pentavalent donor impurities are introduced into the semiconductor. Estimate the number of impurities per cubic meter. It is known that the Hall coefficient at room temperature is \(R_{\mathrm{H}} = -6.25 \times 10^{-8} \, \mathrm{m^{3}/C}\).","For an \(n\)-type semiconductor where \(n \gg p\), we have

\[
R_{\mathrm{H}} \approx -\frac{1}{ne}
\]

At room temperature, the impurities are mostly ionized, so the impurity concentration is

\[
N_{I} \approx n = -\frac{1}{R_{\mathrm{H}} e} = \frac{1}{6.25 \times 10^{-8} \times 1.6 \times 10^{-19}} = 10^{24} \, \mathrm{m^{-3}}
\]",\boxed{10^{24}},NV,\mathrm{m^{-3}},False,EN,Laws Application
3841,Modern Physics,Semiconductor Physics,Transport Properties,"In a hypothetical \(n\)-type semiconductor, the relationship between electron energy \(E\) and wave vector \(k\) in the conduction band can be approximated by \(E = a k^{2} + \text{const}\). In a magnetic field \(B = 0.1 \, \mathrm{Wb/m}^{2}\), the electron cyclotron resonance frequency is \(\omega_{0} = 1.8 \times 10^{11} \, \mathrm{rad/s}\). Find the value of \(a\).","Given \(E = a k^{2} + \text{const}\), we have

\[
\frac{1}{m^{*}} = \frac{1}{\hbar^{2}} \frac{\partial^{2} E}{\partial k^{2}} = \frac{2a}{\hbar^{2}}
\]

We know the electron cyclotron frequency is given by

\[
\omega_{0} = \frac{eB}{m^{*}}
\]

Therefore,

\[
a = \frac{\hbar^{2}}{2} \frac{\omega_{0}}{eB} = \frac{\left(1.05 \times 10^{-34}\right)^{2} \times 1.8 \times 10^{11}}{2 \times 1.6 \times 10^{-19} \times 0.1} = 6.2 \times 10^{-38} \, \mathrm{J \cdot m^{2}}
\]",\boxed{6.2 \times 10^{-38}},NV,,False,EN,Laws Application
3842,Modern Physics,Semiconductor Physics,Others,The Earth's atmosphere blocks most of the electromagnetic radiation coming from outer space. Try to determine the approximate photon energy for the basic shielding process of electron-positron pair production.,"Electron-positron pair production can only occur when the photon energy \(\varepsilon\) is greater than the rest energy of the electron-positron pair:

\[
\varepsilon \geq 2 m_{0} c^{2} = 1.02 \mathrm{MeV}
\]",\boxed{1.02},NV,\text{MeV},False,EN,Knowledge Recall
3843,Modern Physics,Semiconductor Physics,Others,"In the Thomson-Lorentz atomic model, the electron undergoes simple harmonic motion about a force center, meaning it is a three-dimensional harmonic oscillator with a natural frequency of \(\omega_{0}\). Briefly explain: classical statistical mechanics (CSM) argues that the average energy (kinetic energy plus potential energy) of each oscillator at thermal equilibrium is \(3 k T\).","According to the equipartition theorem, the energy of the oscillator can be expressed as \(\varepsilon=\frac{p^{2}}{2 m}+\frac{1}{2} m \omega_{0}^{2} q^{2}\). There are a total of 6 quadratic terms, and the average value of each quadratic term is \(\frac{1}{2} k T\). Therefore, \(\bar{\varepsilon}=6 \times \frac{1}{2} k T=3 k T\).",\boxed{3 k T},EX,,False,EN,Laws Application
3845,Modern Physics,Semiconductor Physics,Others,"Multiple Choice:\
(15) The density of interstellar matter is:\
a) 1 atom \(/ \mathrm{cm}^{3}\)\
b) \(10^{5}\) atoms \(/ \mathrm{cm}^{3}\)\
c) \(10^{15}\) atoms \(/ \mathrm{cm}^{3}\)",The average density of molecules and atoms in interstellar space is approximately a) 1 atom \(/ \mathrm{cm}^{3}\).,\boxed{a},MC,,False,EN,Knowledge Recall
3846,Modern Physics,Semiconductor Physics,Transport Properties,"Verify that when \( \mu_n \neq \mu_p \) and the carrier concentration \( n = n_i \sqrt{\frac{\mu_p}{\mu_n}} \), the hole concentration \( p = n_i \sqrt{\frac{\mu_n}{\mu_p}} \), the conductivity of a semiconductor material reaches a minimum value, and provide the expression for \(\sigma_{\text{min}}\).","The conductivity of the semiconductor material is given by

\[
\sigma = ne\mu_n + pe\mu_p = ne\mu_n + \frac{n_i^2}{n} e \mu_p
\]

Take the derivative with respect to \( n \) and find the extremum:

\[
\frac{\mathrm{d} \sigma}{\mathrm{d} n} = e\mu_n - \frac{n_i^2}{n^2} e \mu_p = 0
\]

It follows that when \( n = n_i \sqrt{\frac{\mu_p}{\mu_n}} \), \(\sigma\) has an extremum. At this point, \( p = \frac{n_i^2}{n} = n_i \sqrt{\frac{\mu_n}{\mu_p}} \), and

\[
\left.\frac{\mathrm{d}^2 \sigma}{\mathrm{d} n^2}\right|_{n = n_i \sqrt{\frac{\mu_p}{\mu_n}}} = \frac{2 n_i^2}{n^3} e \mu_p > 0
\]

Therefore, when \( n = n_i \sqrt{\frac{\mu_p}{\mu_n}}, p = n_i \sqrt{\frac{\mu_n}{\mu_p}} \), \(\sigma\) reaches a minimum value. Hence, the minimum conductivity of the semiconductor is

\[
\sigma_{\text{min}} = ne\mu_n + pe\mu_p = n_i \sqrt{\frac{\mu_p}{\mu_n}} e + n_i \sqrt{\frac{\mu_n}{\mu_p}} e = 2n_i e \sqrt{\mu_n \mu_p}
\]",\boxed{2n_i e \sqrt{\mu_n \mu_p}},EX,,False,EN,Math Derivation
3851,Modern Physics,Semiconductor Physics,Statistical Distribution of Electrons and Holes in Space,"If the electrons in the valence band of the semiconductor silicon material are regarded as free electrons, calculate the width of the valence band when the lattice constant of Ge is \(5.66 \, \text{Å}\). Use a method similar to that for silicon materials for the calculation.","In the above calculation, the lattice constant for silicon \(a = 5.4 \, \text{Å}\). If Ge is taken as \(5.66 \, \text{Å}\) and substituted into the formula, the resulting \(E\left(k_{F}\right)\) is approximately 12.5 eV. Applying other semiconductor theories, the valence band width of these materials is also about 12 eV; therefore, at least in terms of energy, the valence band electrons in semiconductors are similar to free electrons.",\boxed{12},NV,\text{eV},False,EN,Laws Application
3855,Modern Physics,Semiconductor Physics,Others,"When the ionosphere is in thermal equilibrium, the temperature is \( T \). The ionosphere is composed of electrons (mass \( m \)) and singly charged ions (mass \( M \)). In the absence of a large-scale external electric field, the scale height of the electrons is \( k T / mg \) and the scale height of ions is \( k T / Mg \). Now, assuming the ions are protons, find the value of the electric field \( E \).","If the ions are protons, the calculation yields:

\[
\begin{gathered}
M_{\mathrm{p}} = 1.672 \times 10^{-27} \mathrm{~kg} \\
m = 9.10 \times 10^{-31} \mathrm{~kg} \\
e = 1.602 \times 10^{-19} \mathrm{C}
\end{gathered}
\]

Thus,

\[
E = \frac{1.672 \times 10^{-27} \times 9.807}{2 \times 1.602 \times 10^{-19}} = 5.12 \times 10^{-8} \, (\mathrm{V} / \mathrm{m})
\]

It is noteworthy that this problem assumes the electric field is uniform, which could be further discussed.",\boxed{5.12 \times 10^{-8}},NV,\mathrm{V} / \mathrm{m},False,EN,Laws Application
