index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
1533,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,"A particle moves in a straight line along the $x$ direction, with its position at time $t$ given by $x=5t^{2}-t^{3}$, where $x$ is measured in meters and $t$ is measured in seconds. Find the distance traveled by the particle within the 4th second.","First, determine the time when the velocity changes sign.

$$
v = 10t - 3t^{2}
$$

The velocity changes sign when $v=0$, which is at $t=\frac{10}{3} \text{ s}$.\\
The distance traveled within the 4th second is

$$
\begin{aligned}
s & = \left|x\left(\frac{10}{3}\right) - x(3)\right| + \left|x(4) - x\left(\frac{10}{3}\right)\right| \\
& = |18.52 - 18| + |16 - 18.52| = 3.04 \text{ m}
\end{aligned}
$$",\boxed{3.04},NV,\text{m},False,EN,Practical Application
1534,Mechanics and Thermodynamics,Classical Mechanics,Vibrations and Waves,"The vibration pattern of a certain part within a machine is given by

\[
x = 0.4 \sin \omega t + 0.3 \cos \omega t
\]

Calculate the phase angle \( \phi \).","When the above vibration equation is converted into the form of a single sine function:

\[
x = A \sin(\omega t + \phi)
\]

The formula to calculate the phase angle is:

\[
\tan \phi = \frac{0.3}{0.4} = \frac{3}{4}
\]

Using the arctangent function, the phase angle is determined as:

\[
\phi = \arctan\left(\frac{3}{4}\right)
\]

Thus, the phase angle \( \phi \) can be identified as \(\phi = \arctan\left(\frac{3}{4}\right)\).",\boxed{\phi = \arctan\left(\frac{3}{4}\right)},EQ,,False,EN,Math Derivation
1535,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,"Given a particle undergoing planar motion with a constant speed \( c \) and a constant angular velocity magnitude \( \omega \) of the position vector, find the kinematic equation of the particle. Assume that at \( t=0 \), \( r=0 \), \(\varphi=0\).","$$
\begin{aligned}
& \dot{r}^{2} + r^{2} \dot{\varphi}^{2} = c^{2}, \quad \dot{\varphi}^{2} = \omega^{2} \\
& \frac{\mathrm{d} r}{\mathrm{~d} t} = \sqrt{c^{2} - \omega^{2} r^{2}} \\
& \int_{0}^{r} \frac{\mathrm{~d} r}{\sqrt{c^{2} - \omega^{2} r^{2}}} = \int_{0}^{t} \mathrm{~d} t \\
& r = \frac{c}{\omega}|\sin \omega t|
\end{aligned}
$$

The absolute value is considered here because \(\dot{\varphi} = \omega > 0\) and \( r > 0 \). The kinematic equation is

$$
r = \frac{c}{\omega}|\sin \omega t|, \quad \varphi = \omega t
$$","\boxed{r = \frac{c}{\omega}|\sin \omega t|, \varphi = \omega t}",EQ,"None, None",True,EN,Math Derivation
1536,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,"In a park, there is a rotating horizontal disk on which a child can sit anywhere on the surface. As the disk increases its rotational speed, if the friction is not substantial enough, the child may slide off. Given the child's mass is 50 kg, the coefficient of friction is 0.4, and the angular velocity of the disk is $2 \ \mathrm{rad/s}$, what is the maximum radius at which the child can sit without sliding off?","In the critical situation, the frictional force is the maximum static friction without relative motion. Let the maximum radius at which the child does not slide off be $R$, which can be calculated using the following formula:

$$
\begin{gathered}
m R \omega^{2} = \mu m g \\
R = \frac{\mu g}{\omega^{2}} = \frac{0.4 \times 9.8}{2^{2}} = 0.98 \ \mathrm{m}
\end{gathered}
$$

Therefore, the child can sit at a distance of no more than 0.98 meters from the center of the disk without sliding off.",\boxed{0.98},NV,,False,EN,Laws Application
1537,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,"Consider a small object with mass $m$, placed on a horizontal disc with a radius $R$. The coefficient of static friction between the object and the disc is $\mu$. If the angular velocity of the disc gradually increases until the object begins to slide, the object will then slide off the disc and eventually fall to the ground below at a height $h$ lower than the disc's surface. What is the horizontal distance the object covers from the point it leaves the disc?","Assuming the small object has a mass $m$, the horizontal distance covered as it falls is $l$, and the time taken to fall is $t$, we have:

$$
\begin{gathered}
\frac{m v^{2}}{R} = \mu m g, \\
h = \frac{1}{2} g t^{2}, \\
l = v t, \\
l = \sqrt{2 \mu R h}.
\end{gathered}
$$",\boxed{\sqrt{2 \mu R h}},NV,,False,EN,Laws Application
1538,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,"A small ball 1, with the same mass as small ball 2, slides down from a height $h$ above the bottom of a bowl and collides inelastically with ball 2, which is initially at rest at the bottom. Given that the coefficient of restitution is $e$, calculate the maximum height ball 2 can reach after the first collision (neglect all friction).","Before the collision, the velocity of ball 1 is $v_{10} = \sqrt{2gh}$, and the velocity of ball 2 after the collision is $v_{2}$. According to the conservation of momentum and the definition of the coefficient of restitution, we have:

\[ 
v_{1} + v_{2} = \sqrt{2gh} 
\]

\[
v_{2} - v_{1} = e \sqrt{2gh} 
\]

Solving these:

\[
v_{2} = \frac{1}{2}(1+e) \sqrt{2gh}
\]

Using the conservation of mechanical energy, the height that ball 2 can reach is:

\[
h_{2} = \frac{v_{2}^{2}}{2g} = \frac{1}{4}(1+e)^{2}h
\]",\(\boxed{\frac{1}{4}(1+e)^{2}h}\),NV,,False,EN,Laws Application
1539,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,"A 2500 kg truck is traveling at a speed of \(30 \, \mathrm{m/s}\) on a horizontal road. Suddenly, the truck is put into neutral (free-wheeling), and the speed changes according to the following rule:
\[
v = \frac{30}{1+\frac{t}{30}} \quad (\mathrm{m/s})
\]
where \(t\) is measured in seconds. Calculate the power required to drive the truck at a speed of \(15 \, \mathrm{m/s}\) on this road.","From equation (2), it is known that the resistance varies with time. Equation (1) indicates the relationship between speed and time. Eliminating \(t\), we obtain the relationship between resistance and speed:
\[
f = -\frac{2500}{30^2} v^2
\]
Now keeping the truck moving at a speed of \(v^{\prime} = 15 \, \mathrm{m/s}\) on this road, the resistance encountered is:
\[
f(v^{\prime}) = -\frac{2500}{30^2} (v^{\prime})^2
\]
The required driving power is:
\[
P^{\prime} = |f(v)| v^{\prime} = \left|\frac{2500}{30^2} \times 15^2\right| \times 15 = 9375 \, \mathrm{W}
\]",\boxed{9375},NV,\mathrm{W},False,EN,Practical Application
1540,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,"A person with a weight \( w \) is inside an elevator that also has a weight \( w \), and the elevator is accelerating upwards with an acceleration \( a \). What is the apparent weight of the person?","The apparent weight of the person refers to the reading on the scale inside the elevator, which is numerically equal to the support force provided by the scale on the person.

\[ 
\frac{w}{g} a = N - w \quad \text{(using an inertial reference frame)}
\]

Let \( w^{\prime} \) be the apparent weight of the person,

\[ 
w^{\prime} = N = w \left(1 + \frac{a}{g}\right)
\]",\boxed{w \left(1 + \frac{a}{g}\right)},EX,,False,EN,Laws Application
1541,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,The kinematic equation of the particle is \(\boldsymbol{r} = (2 + 3t) \boldsymbol{i} - (2t - 3t^{2}) \boldsymbol{j}\). Find the trajectory of the particle.,"\(x = 2 + 3t, \; y = -(2t - 3t^{2})\)  
Eliminate \(t\) from the two equations to obtain the trajectory equation

\[
(x - 2)^{2} - 2(x - 2) - 3y = 0.
\]",\boxed{(x - 2)^{2} - 2(x - 2) - 3y = 0},EQ,,False,EN,Math Derivation
1542,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,The kinematic equation of a particle is \(\boldsymbol{r} = (4t + 5t^{2}) \boldsymbol{i} - 5 \boldsymbol{j}\). Determine the trajectory of the particle.,"\(x = 4t + 5t^{2}, \; y = -5\)  
The trajectory is \(y = -5\)",\boxed{y = -5},EQ,,False,EN,Knowledge Recall
1543,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,"In the above system, given the initial condition at $t=0$, $z=0$ which implies $\rho=0$, solve for the angular velocity using this initial condition and rewrite the radial motion differential equation.","Integrate equation (2) using the initial condition at $t=0$, $z=0$ which implies $\rho=0$, to obtain

$$
\rho^2 \dot{\varphi} = c = 0
$$

With the above equation, equation (1) is modified to

\begin{equation*}
\ddot{\rho} = \mu \rho + 2 \lambda \rho \tag{4}
\end{equation*}",\boxed{c = 0},EQ,,False,EN,
1544,Mechanics and Thermodynamics,Classical Mechanics,Vibrations and Waves,"Given the equation of a plane harmonic wave:

\[ y = 0.2 \sin [\pi(0.5 x - 30 t)] \]

where $x$ and $y$ are in centimeters, and $t$ is in seconds. Find the wavelength.","The wavelength $\lambda$ is calculated as follows:

\[
\lambda = \frac{v}{\nu} = \frac{60 \mathrm{~cm/s}}{15 \mathrm{~s}^{-1}} = 4 \mathrm{~cm}
\]",\boxed{4},NV,\mathrm{cm},False,EN,
1545,Mechanics and Thermodynamics,Classical Mechanics,Vibrations and Waves,"A closed pipe organ pipe (closed at one end) has its second overtone matching the frequency of the second overtone of an open pipe organ pipe (open at both ends), and the fundamental frequency of this open pipe organ pipe is 300 Hz. The speed of sound in air is $330 \mathrm{~m/s}$. Find the length of this closed pipe organ pipe.","The relationship between the length of the closed pipe organ pipe and the wavelength is given by

$$
l=(2n-1) \frac{\lambda_{n}}{4} \quad n=1,2,3, \ldots
$$

For the second overtone:

$$
\begin{aligned}
& \nu_{3}=\frac{v}{\lambda_{2}}=\frac{5v}{4l}=900\mathrm{~Hz} \\
& l=\frac{5 \times 330}{4 \times 900}=0.458\mathrm{~m}
\end{aligned}
$$",\boxed{0.458},NV,\mathrm{m},False,EN,Practical Application
1546,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,"A particle returns to its initial position at \(x=0\) with a velocity \(v\), where the air resistance is proportional to the square of the velocity. Given that during downward motion, when gravity and resistance are balanced, a terminal velocity \(v_t\) is obtained, prove that the velocity upon returning to the initial position is \(\frac{v_{0} v_{t}}{\left(v_{0}^{2}+v_{t}^{2}\right)^{1/2}}\), where \(v_{t}\) is the terminal velocity.","By comparing equations (1) and (2), we solve for:

$$
\begin{gathered}
\frac{g-k v^{2}}{g}=\frac{g}{g+k v_{0}^{2}} \\
v=\frac{v_{0} \sqrt{g}}{\sqrt{g+k v_{0}^{2}}}
\end{gathered}
$$

During downward motion, when gravity and resistance are balanced, \(\ddot{x}=0\), the velocity no longer changes, and this velocity is the terminal velocity \(v_{t}\):

$$
\begin{gathered}
-g+k v_{t}^{2}=0 \\
v_{t}=\sqrt{\frac{g}{k}} \\
v=\frac{v_{0} \sqrt{\frac{g}{k}}}{\sqrt{\frac{g}{k}+v_{0}^{2}}}=\frac{v_{0} v_{t}}{\sqrt{v_{t}^{2}+v_{0}^{2}}}
\end{gathered}
$$",\boxed{\frac{v_{0} v_{t}}{\left(v_{0}^{2}+v_{t}^{2}\right)^{1 / 2}}},EX,,False,EN,Math Derivation
1547,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,"A rotating spherical planet has a rotational speed of $V$ at the equator, and the gravitational acceleration $g$ at the equator is half of that at the poles. What is the escape velocity for a particle to escape from the pole?","Considering the gravitational potential energy is zero at infinity, the gravitational potential energy at the surface of the planet is $-\frac{G m M}{R}$ (for a particle of mass $m$). Suppose the escape velocity at the pole is $v$, which is the relative velocity in the planet's reference frame and the absolute velocity in the inertial frame (rest frame). Applying the law of conservation of mechanical energy in the inertial frame, we have:

\[
\begin{gathered}  
\frac{1}{2} m v^{2}-\frac{G m M}{R}=0 \\  
v^{2}=\frac{2 G M}{R}=2 g R=4 V^{2}  
\end{gathered}  
\]

Thus,

\[ 
v=2 V 
\]",\boxed{2V},NV,,False,EN,Math Derivation
1548,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,"Given that the radius of an asteroid is $R$, its mass is $M$, and the density of the asteroid is the same as that of the Earth. It is known that the mass of the Earth is $M_{\mathrm{e}}$ and the radius of the Earth is $R_{\mathrm{e}} = 6.4 \times 10^{6} \ \mathrm{m}$. Calculate the mass $M$ of the asteroid.","Assuming the density of the asteroid is the same as that of the Earth, we have

\[
M = M_{\mathrm{e}} \left( \frac{R}{R_{\mathrm{e}}} \right)^{3}
\]",\boxed{M = M_{\mathrm{e}} \left( \frac{R}{R_{\mathrm{e}}} \right)^{3}},EQ,,False,EN,Knowledge Recall
1549,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,"A homogeneous spherical shell with a radius of \( a \) is placed in a circular hole of an infinitely large homogeneous thin plate, with the center of the hole coinciding with the center of the spherical shell. How much work is required to move a particle of mass \( m \) from the center point \( O \) of the hole to point \( P \), which is located on a line passing perpendicularly through \( O \) and at a distance \( h (h \geqslant a) \) from \( O \), in order to overcome the gravitational attraction of the spherical shell?","Let's calculate the force exerted by the thin spherical shell on the particle. By using the ""Gauss's theorem"" regarding gravitational fields, when the particle is inside the spherical shell, it experiences no force from the shell. When the particle is outside the shell, the force it experiences is equivalent to the force exerted by a point mass located at the sphere's center with the same mass as the shell. Thus, the work done by the spherical shell on the particle during this movement is given by:

$$
W_{2}=-\int_{a}^{h} \frac{G m \cdot 4 \pi a^{2} \sigma}{z^{2}} \, \mathrm{d} z=- \frac{4 \pi G m \sigma a (h-a)}{h}
$$",\boxed{- \frac{4 \pi G m \sigma a (h-a)}{h}},EX,,False,EN,Laws Application
1550,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,"At the latitude of $\lambda$ degrees north, a particle with mass $m$ is projected vertically outward from the ground under windless conditions, then falls freely. The maximum height reached is $h$. Calculate the differential equations of motion for the upward and downward movements of the particle to determine the total time from projection to landing.","The differential equation of motion is

\[
\ddot{z} = -g
\]

For both the ascent and descent phases, the initial conditions are $z = 0$ when $t = 0, \, \dot{z} = v_0$.

Solving the equation gives:

\[
\dot{z} = v_{0} - g t, \quad z = v_{0} t - \frac{1}{2} g t^{2}
\]

When the particle reaches the maximum height $h$, $\dot{z} = 0$, so

\[
v_0 = \sqrt{2gh}, \quad h = \frac{v_0^2}{2g}
\]

The time for the ascent and descent phases is equal, hence the total time required is

\[
t_{total} = 2 \sqrt{\frac{2h}{g}}
\]",\boxed{t_{total} = 2 \sqrt{\frac{2h}{g}}},EX,,False,EN,Practical Application
1551,Mechanics and Thermodynamics,Classical Mechanics,Vibrations and Waves,"If a small tunnel is drilled through a solid, homogeneous, non-rotating Earth along a diameter, and a stone is released from rest to fall into the tunnel from one side of the Earth, it will be seen on the other side of the Earth after time $t_{1}=\frac{\pi}{\omega_{0}}$. Prove that the stone performs simple harmonic motion in the tunnel with an angular frequency of $\omega_{0}$.","Consider that the gravitational force exerted by the Earth on the stone in the tunnel acts as a restoring force, and its magnitude is proportional to the distance from the equilibrium position, with the direction always pointing towards the equilibrium position. Regardless of the initial conditions, whether it is allowed to freely fall or is thrown with an initial velocity $v_{0}$, it performs simple harmonic motion with the same angular frequency. Different initial conditions lead to different amplitudes and initial phases of the vibration. Taking the center of the Earth (the equilibrium position) as the origin of the $x$ coordinate, and denoting the angular frequency of the simple harmonic motion by $\omega$, we have:

$$
x=A \cos (\omega t+\alpha)
$$

At the tunnel entrance on the Earth's surface (taken as $x=R$), the stone is freely released, meaning the initial conditions are $t=0$, $x=R$, and $\dot{x}=0$, which determine $A=R$, $\alpha=0$. Therefore,

$$
x=R \cos \omega t
$$

Upon reaching the tunnel entrance on the other surface, at time $t=t_{1}$, $x=-R$, we have:

$$
\omega t_{1}=\pi, \quad t_{1}=\frac{\pi}{\omega}
$$

Given that $t_{1}=\frac{\pi}{\omega_{0}}$, it is clear that $\omega=\omega_{0}$.",\boxed{\omega = \omega_{0}},EQ,,False,EN,Math Derivation
1552,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,"A helicopter is flying at a constant horizontal speed of \(4.9 \, \text{m/s}\) at an altitude of \(4.9 \, \text{m}\) above the ground. A package is thrown out from the helicopter with an initial velocity of \(12 \, \text{m/s}\) relative to the helicopter, in the opposite direction of the flight. What is the angle between the velocity vector of the package and the ground just before it touches down?","Taking the ground as the reference frame, consider the direction opposite to the helicopter's flight as positive in the horizontal direction, and downwards as positive in the vertical direction. The motion in the horizontal direction is uniform.

\[
v_{\parallel} = 12 - 4.9 = 7.1 \, \text{m/s}
\]

Just before hitting the ground, the vertical velocity of the package is

\[
v_{\perp} = gt = 9.8 \times 1 = 9.8 \, \text{m/s}
\]

The angle between the velocity vector of the package and the ground just before impact is

\[
\varphi = \arctan \frac{v_{\perp}}{v_{\parallel}} = 54^{\circ}
\]",\boxed{54^\circ},NV,,False,EN,Practical Application
1553,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,"A train is traveling directly south at a speed of \(30 \, \mathrm{m/s}\) (relative to the ground) in rain accompanied by a north wind. An observer stationary on the ground measures the path of the raindrops to form a \(25^{\circ}\) angle with the vertical. Meanwhile, an observer on the train sees the traces of the rain on the window glass falling straight down. Find the speed of the raindrops relative to the ground.","The observer on the train sees the raindrops falling straight down, indicating that the horizontal velocity component of the raindrops relative to the train is zero. Therefore, the horizontal velocity component of the raindrops relative to the ground is equal to the velocity of the train relative to the ground,

\[
v_{\parallel} = 30 \, \mathrm{m/s}
\]

Let \(v\) be the speed of the raindrops relative to the ground; then we have \(v_{\parallel} = v \sin 25^{\circ}\),

\[
v = \frac{v_{\parallel}}{\sin 25^{\circ}} = 71 \, \mathrm{m/s}
\]",\boxed{71},NV,\mathrm{m/s},False,EN,Practical Application
1554,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,"A particle is moving in the \(xy\) plane under the influence of constant gravity, with gravity directed along the negative \(y\) axis. Find two independent constants of motion for this motion, in the form \(\dot{x} = c_1\) and \(\dot{y} + g t = c_2\).","We immediately obtain,

\[
\begin{aligned}
m \ddot{x} &= 0, \\
m \ddot{y} &= -m g
\end{aligned}
\]

\[
\begin{aligned}
\dot{x} &= c_{1}, \\
\dot{y} + g t &= c_{2}
\end{aligned}
\]","\boxed{c_1, \ c_2}","EX, EX","\text{None}, \ \text{None}",True,EN,Laws Application
1555,Mechanics and Thermodynamics,Classical Mechanics,Vibrations and Waves,"A wave has a frequency of \(20 \ \mathrm{Hz}\), a wave speed of \(80 \ \mathrm{m/s}\), and an amplitude of \(0.02 \ \mathrm{m}\). Find the distance between two points on the wave that have a phase difference of \(45^\circ\).","Given \(y=0.02 \cos \left[40 \pi \left(t-\frac{x}{80}\right)\right]\)\\
\[
\begin{aligned}
&\left|40 \pi \left(t-\frac{x_1}{80}\right)-40 \pi \left(t-\frac{x_2}{80}\right)\right|=\frac{\pi}{4}\\
&\left|x_2-x_1\right|=0.5 \ \mathrm{m}
\end{aligned}
\]",\boxed{0.5},NV,,False,EN,Practical Application
