index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
585,Modern Physics,Atomic Physics,Atomic and Molecular Physics,"A light source emits \(0.6 \, \mathrm{W}\) of monochromatic visible light with a wavelength of \(6 \times 10^{-7} \, \mathrm{m}\). What is the approximate number of photons emitted per second?
(A) \(2 \times 10^{6}\)
(B) \(6 \times 10^{7}\)
(C) \(2 \times 10^{18}\)
(D) \(6 \times 10^{25}\)","The emission power of the light bulb is given by \(P = n \frac{h c}{\lambda}\), solving for \(n\) yields

\[
n = \frac{P \lambda}{h c} = \frac{0.6 \times 6 \times 10^{-7}}{6.6 \times 10^{-34} \times 3 \times 10^{8}} = 1.8 \times 10^{18} \, \mathrm{s}^{-1}
\]

The answer is (C).",\boxed{C},MC,,False,EN,Laws Application
586,Modern Physics,Atomic Physics,Atomic and Molecular Physics,"The typical lifetime of an excited state atom is
(A) $10^{-1} \mathrm{~s}$\\
(B) $10^{-8} \mathrm{~s}$\\
(C) $10^{-18} \mathrm{~s}$\\
(D) $10^{-23} \mathrm{~s}$",The answer is (B).,\boxed{B},MC,,False,EN,Knowledge Recall
587,Modern Physics,Atomic Physics,Atomic and Molecular Physics,"Given that the quantum defect values for the lithium atomic spectral terms are $\Delta_{\mathrm{s}}=0.40$ and $\Delta_{\mathrm{p}}=0.05$, if a lithium atom is excited to the 3s state, estimate the observable wavenumber of the spectral line for the transition from 3s to 2p when the atom transitions to a lower energy level (fine structure is not considered).","The spectral terms for the lithium atom are

$$
T_{3 \mathrm{s}}=\frac{R}{\left(3-\Delta_{\mathrm{s}}\right)^{2}}, \quad T_{2 \mathrm{p}}=\frac{R}{\left(2-\Delta_{\mathrm{p}}\right)^{2}}
$$

The wavenumber of the spectral line for the transition from the 3s state to the 2p state is

$$
\begin{aligned}
\tilde{\nu}_{3 \mathrm{s} \rightarrow 2 \mathrm{p}} & = T_{2 \mathrm{p}} - T_{3 \mathrm{s}} = \frac{R}{\left(2-\Delta_{\mathrm{p}}\right)^{2}} - \frac{R}{\left(3-\Delta_{\mathrm{s}}\right)^{2}} \\
& = \frac{13.6 \times 10^{10}}{12400 \times (2-0.05)^{2}} - \frac{13.6 \times 10^{10}}{12400 \times (3-0.40)^{2}} \\
& = 1.26 \times 10^{6} \, \mathrm{m}^{-1}
\end{aligned}
$$",\boxed{1.26 \times 10^{6}},NV,\mathrm{m}^{-1},False,EN,Practical Application
588,Modern Physics,Atomic Physics,Atomic and Molecular Physics,"The charges of $\mu^{+}$ and $\mu^{-}$ are opposite and equal in magnitude to the electron charge, and their masses are 207 times the electron mass. They can form a hydrogen-like atom $\left(\mu^{+} \mu^{-}\right)$. The ground state energy of this atom is (expressed in terms of the ground state energy of hydrogen, $E_{0}$)\\
(A) $207 E_{0}$\\
(B) $103.5 E_{0}$\\
(C) $E_{0}$\\
(D) $E_{0} / 103.5$","The reduced mass of the positive and negative particle system is

$$
m_{\mu}^{*} = \frac{207 m_{\mathrm{e}}}{2} = 103.5 m_{\mathrm{e}}
$$

Similar to the hydrogen atom

$$
E_{n}^{\prime} = \frac{1}{n^{2}} E_{0}^{\prime} = \frac{m_{\mu}^{*}}{m_{\mathrm{e}}} E_{n} = 103.5 E_{n}
$$

The answer is (B).",\boxed{B},MC,,False,EN,Laws Application
589,Modern Physics,Atomic Physics,Atomic and Molecular Physics,"Three factors contribute to the calculation of the energy levels of a hydrogen atom: I. The interaction between the electron spin and the proton spin; II. The interaction between the electron spin and its orbital motion; III. The relativistic change in electron mass.

Which of the following reasons modifies the energy levels? (A) Because I is much larger than II and III; (B) Because II is much larger than I and III; (C) Because III is much larger than I and II; (D) II and III are much larger than I.","For the hydrogen atom, the relativistic effects and spin-orbit interaction have the same order of magnitude effect on the energy levels. Considering both effects gives the fine structure terms. The coupling between nuclear spin and electron spin is relatively weak, as implied by its name—hyperfine structure—which indicates it has a very small effect on the energy levels.

The answer is (D).",\boxed{D},MC,,False,EN,Knowledge Recall
590,Modern Physics,Atomic Physics,Atomic and Molecular Physics,"If the energy of a photon is equal to the rest energy of an electron, what is the momentum of that photon?","The rest energy of an electron is $m_{\mathrm{e}} c^{2} = 8.187 \times 10^{-14} \mathrm{~J} = 0.5110 (\mathrm{MeV})$.  
The momentum of the photon is

$$
p = \frac{h}{\lambda} = \frac{h \nu}{c} = 2.7309 \times 10^{-22} \mathrm{~kg \cdot m \cdot s^{-1}}.
$$",\boxed{2.7309 \times 10^{-22}},NV,\mathrm{kg \cdot m \cdot s^{-1}},False,EN,Laws Application
591,Modern Physics,Atomic Physics,Atomic and Molecular Physics,An electron is confined within a spherical cavity with an impenetrable radius \( R \). Determine the pressure exerted on the cavity wall by the electron in its ground state (zero-point pressure).,"From the perspective of energy, imagine when the electron collides with the cavity wall, the radius of the cavity wall increases by \(\mathrm{d} R\). The electron does work on the cavity wall amounting to \(4 \pi R^{2} \cdot P \cdot \mathrm{d} R\), causing a decrease in energy, denoted as \(\mathrm{d} E\). Hence, the pressure exerted by the electron on the cavity wall is

\[
P=\frac{1}{4 \pi R^{2}} \cdot \frac{\mathrm{d} E}{\mathrm{d} R}
\]

According to the previously determined ground state energy of the electron \(E=\frac{\pi^{2} \hbar^{2}}{2 m R^{2}}\), the pressure is

\[
P=-\frac{1}{4 \pi R^{2}} \frac{\partial E}{\partial R}=\frac{\pi \hbar^{2}}{4 m R^{5}}
\]","\[
\boxed{\frac{\pi \hbar^{2}}{4 m R^{5}}}
\]",NV,,False,EN,Math Derivation
592,Modern Physics,Atomic Physics,Atomic and Molecular Physics,"For a state with a total spin of zero, interchange the spatial coordinates of the two electrons and determine which of the following is correct:
(A) The wave function changes sign
(B) The wave function remains unchanged
(C) The wave function becomes a completely different function
(D) None of the above","The spin wave function for a total spin of zero is antisymmetric, so the spatial wave function must be symmetric. Thus, after interchanging the spatial coordinates, the wave function remains unchanged. The answer is (B).",\boxed{B},MC,,False,EN,Laws Application
593,Modern Physics,Atomic Physics,Atomic and Molecular Physics,"In the Stern-Gerlach experiment, a beam of hydrogen atoms is emitted from a furnace at a temperature of 400 K and received on a screen as two hydrogen beams, with a separation of 0.6 cm. If the hydrogen atoms are replaced with manganese atoms (in the ground state ${ }^{6} \mathrm{~S}_{5 / 2}$), how many beams can be observed on the screen?","In the Stern-Gerlach experiment, the number of split beams on the screen is determined by the total angular momentum $J$:

$$
N=2J+1 \quad (g \neq 0 \text{ when})
$$

For manganese atoms: the ground state is ${ }^{6} \mathrm{~S}_{5 / 2}, \quad J=\frac{5}{2}, \quad S=\frac{5}{2}, \quad L=0$,

$$
g=\frac{3}{2}+\frac{S(S+1)-L(L+1)}{2J(J+1)}=\frac{3}{2}+\frac{\frac{5}{2}\left(\frac{5}{2}+1\right)}{2 \cdot \frac{5}{2}\left(\frac{5}{2}+1\right)}=2 \neq 0
$$

$\therefore$ The number of split beams is

$$
N=2J+1=2 \times \frac{5}{2}+1=6
$$",\boxed{6},NV,,False,EN,Laws Application
594,Modern Physics,Atomic Physics,Atomic and Molecular Physics,"Consider a lithium atom as a hydrogen-like ion, and try to determine the ionization energy of its \(2S\) electron, assuming that the two inner electrons completely shield the lithium nucleus.","If the two inner electrons completely shield the lithium nucleus, then for the outer electron, it is equivalent to having \(Z=1, n=2\). Thus, the ionization energy is given by

\[
E_{2}=\frac{13.6}{2^{2}} = 3.4 \, \text{eV}
\]",\boxed{3.4},NV,\text{eV},False,EN,Knowledge Recall
595,Modern Physics,Atomic Physics,Particle Physics,The wavelength of the Lyman  line of the hydrogen atom (transition from \( n=2 \) to \( n=1 \)) is 121.5 nm. Find the wavelength range for photoionization of the ground state \(\mathrm{He}^{+}(n=1)\).,"The decay of the charged intermediate boson

\[
\mathrm{W}^{+} \rightarrow \mathrm{e}^{+} + \nu
\]

The Feynman diagram is shown in Figure 3.20. In the diagram, \(\varepsilon^{\mu}(k)\) is the vector wave function of the \(\mathrm{W}^{+}\) particle, where \(\mu=0,1,2,3\). \(\nu\left(\boldsymbol{p}_{2}\right)\) and \(\overline{\mathrm{u}}\left(\boldsymbol{p}_{1}\right)\) are the Dirac wave functions for the positron and neutrino, respectively. The interaction matrix element and its Hermitian conjugate are:

\[
M_{\mathrm{W} \rightarrow \mathrm{e}^{+}}=\frac{-\mathrm{i}g}{\sqrt{2}} \overline{\mathrm{u}}\left(p_{1}\right) \gamma_{\mu} \cdot \frac{1-\gamma_{5}}{2} \cdot \nu\left(p_{2}\right) \cdot \varepsilon^{\mu}(k)
\]

\[
M_{\mathrm{W} \rightarrow \mathrm{e}^{+}}^{+}=\frac{\mathrm{i} g}{\sqrt{2}} \bar{\nu}\left(p_{2}\right) \gamma_{\nu} \cdot \frac{1-\gamma_{5}}{2} \cdot \mathrm{u}\left(p_{1}\right) \cdot \varepsilon^{\nu}(k)
\]

where \(\frac{1}{2}\left(1-\gamma_{5}\right)\) is the left-handed projection operator. We obtain the square of the decay matrix element:

\[
|M|^{2}=M M^{+}=\frac{g^{2}}{2} \bar{\nu}\left(p_{2}\right) \gamma_{\nu} \cdot \frac{1-\gamma_{5}}{2} \cdot \mathrm{u}\left(p_{1}\right) \overline{\mathrm{u}}\left(p_{1}\right) \gamma_{\mu} \cdot \frac{1-\gamma_{5}}{2} \cdot \nu\left(p_{2}\right) \cdot \varepsilon^{\mu}(k) \cdot \varepsilon^{\nu}(k)
\]

where

\[
\mathrm{u} \overline{\mathrm{u}} = \not{p}_1 + m
\]

\[
\nu \bar{\nu} = \not{p}_2 - m
\]

\[
m_{\nu} \approx m_{\mathrm{e}} \approx 0
\]

When summing over the unpolarized states of \(\mathrm{W}^{+}\), we get:

\[
\sum_{\lambda=1}^{3} \varepsilon_{\lambda}^{\mu}(k) \varepsilon_{\lambda}^{\nu}(k)-\varepsilon_{0}^{\mu}(k) \varepsilon_{0}^{\nu}(k)=-g^{\mu \nu}
\]

Substituting into the above expression:

\[
|M|^{2} =\frac{g^{2}}{2}\left(-g^{\mu \nu}\right) \bar{\nu}\left(p_{2}\right) \gamma_{\nu} \cdot \frac{1-\gamma_{5}}{2} \gamma_{\mu} \cdot \frac{1-\gamma_{5}}{2} \cdot \nu\left(p_{2}\right)
\]

\[
=-\frac{g^{2}}{2} g^{\mu \nu} \bar{\nu}\left(p_{2}\right) \gamma_{\nu \mu_{1}} \gamma_{\mu} \cdot \frac{1-\gamma_{5}}{2} \cdot \nu\left(p_{2}\right)
\]

where \(\bar{\nu} \hat{\theta} \nu\) as a bilinear spinor form is a commutative constant, so we can take the trace of this number:

\[
\left|M\right|^{2} =-\frac{g^{2}}{2} g^{\mu \nu} \operatorname{Tr}\left[\gamma_{\nu \not_{1}} \gamma_{\mu} \cdot \frac{1-\gamma_{5}}{2} \cdot \nu \bar{\nu}\right]
\]

\[
=-\frac{g^{2}}{2} g^{\mu \nu} \operatorname{Tr}\left[\gamma_{\nu \digamma_{1}} \cdot \gamma_{\mu} \cdot \frac{1-\gamma_{5}}{2} p_{2}\right]
\]

\[
=-\frac{g^{2}}{2} g^{\mu \nu} \operatorname{Tr}\left[\gamma_{\nu \mu_{1}} \gamma_{\mu} \gamma_{2} \cdot \frac{1+\gamma_{5}}{2}\right]
\]

\[
=-\frac{g^{2}}{4}\left\{4 g^{\mu \nu}\left[p_{1 \nu} p_{2 \mu}-g_{\mu \nu}\left(p_{1} \cdot p_{2}\right)+p_{1 \mu} p_{2 \nu}\right]+4(-\mathrm{i}) g^{\mu \nu} \varepsilon_{\nu \not 1^{\mu} \not \boldsymbol{p}_{2}}\right\}
\]

Here, \(\not=\gamma_{\mu} p^{\mu}\), in the last term, \(g^{\mu \nu}\) is symmetric, \(\varepsilon_{\nu \mu_{1} \mu_{2}}\) is antisymmetric, so this term is zero. We arrive at a simple relation:

\[
|M|^{2}=-g^{2}\left(2 p_{1} \cdot p_{2}-g^{\mu \nu} g_{\mu \nu} p_{1} \cdot p_{2}\right)
\]

Using the relation:

\[
k = p_{1} + p_{2}
\]

\[
\left(p_{1} + p_{2}\right)^{2} = p_{1}^{2} + p_{2}^{2} + 2 p_{1} p_{2} = 2 p_{1} p_{2} = k^{2} = M_{\mathrm{W}}^{2}
\]

\[
g^{\mu \nu} g_{\mu \nu} = g_{\nu}^{\nu} = \delta_{\nu}^{\nu} = 4
\]

Substituting this into the equation above, we finally obtain the squared decay matrix element:

\[
|M|^{2} = 2 g^{2} p_{1} \cdot p_{2} = g^{2} M_{\mathrm{W}}^{2}
\]

For a two-body decay of \(\mathrm{W}^{+}\), we have

\[
\mathrm{d} \Gamma_{\mathrm{ev}} = \frac{1}{N_{\mathrm{W}}} \cdot \frac{1}{32 \pi^{2}} |M|^{2} \cdot \frac{\left|\boldsymbol{p}_{1}\right|}{M_{\mathrm{W}}^{2}} \mathrm{~d} \Omega = \frac{1}{3} \cdot \frac{1}{32 \pi^{2}} g^{2} M_{\mathrm{W}}^{2} \cdot \frac{\left(\frac{M_{\mathrm{W}}}{2}\right)}{M_{\mathrm{W}}^{2}} \mathrm{~d} \Omega = \frac{g^{2} M_{\mathrm{W}}}{192 \pi^{2}} \mathrm{~d} \Omega
\]

where \(N_{\mathrm{W}}=3\) is the factor for averaging over the initial spin states of \(\mathrm{W}^{+}\). In the rest frame of \(\mathrm{W}^{+}\), we have \(\left|p_{1}\right|=\left|p_{2}\right|=\frac{1}{2} M_{\mathrm{W}}\).

Performing the angular integration gives

\[
\Gamma_{\mathrm{ev}} = \int \mathrm{d} \Gamma_{\mathrm{ev}} = \int_{4 \pi} \frac{g^{2} M_{\mathrm{W}}}{192 \pi^{2}} \mathrm{~d} \Omega = \frac{g^{2} M_{\mathrm{W}}}{48 \pi}
\]

Using the relation

\[
\frac{G_{\mathrm{F}}}{\sqrt{2}}=\frac{g^{2}}{8 M_{\mathrm{W}}^{2}} \Rightarrow g^{2}=\frac{8 G_{F} M_{\mathrm{W}}^{2}}{\sqrt{2}}
\]

Finally, the partial width for the decay of the charged intermediate boson \(\mathrm{W}^{+} \rightarrow \mathrm{e}^{+}+\nu\) is obtained as

\[
\Gamma_{\mathrm{ev}}=\frac{G_{\mathrm{F}} M_{\mathrm{W}}^{3}}{6 \pi \sqrt{2}} \approx \frac{1.17 \times 10^{-5} \times 82^{3}}{6 \pi \sqrt{2}} \approx 0.242 (\mathrm{GeV}) = 242 (\mathrm{MeV})
\]

Of course, we can also roughly estimate the decay width using dimensional analysis from Fermi's theory. The decay width is proportional to the Fermi constant \(G_{\mathrm{F}} \approx 1.17 \times 10^{-5} \mathrm{GeV}^{-2}\). At this energy scale, the masses of quarks and leptons can be neglected, leaving the only energy scale as the vector boson's mass \(M_{\mathrm{W}}\). Hence, \(\Gamma \approx G_{\mathrm{F}} M_{\mathrm{W}}^{x}\) with dimensional analysis: \([\Gamma]=\mathrm{M}\), it should have a term proportional to the third power of the vector boson's mass \(M_{\mathrm{W}}\), i.e., \(x=3\),

\[
\Gamma_{\mathrm{W} \rightarrow \mathrm{ev}} \approx G_{\mathrm{F}} M_{\mathrm{W}}^{3} = 1.17 \times 10^{-5} \times 82^{3} \approx 6.45 (\mathrm{GeV})
\]

This is only a rough estimate, which, compared to our calculation above, misses the factor \(6 \pi \sqrt{2} \approx 26.7\).

Experimental value: \(\Gamma=(2.12 \pm 0.05)\) GeV, \(\Gamma_{\mathrm{ev}} / \Gamma=0.107 \pm 0.002\). From this, \(\Gamma_{\mathrm{ev}} \approx 227\) MeV is obtained. The precise calculated value aligns well with current experimental results, while the rough estimate differs significantly from the experimental value.

Neglecting the masses of leptons and quarks, we can derive:

\[
\Gamma_{\mathrm{ud}}=\Gamma_{\mathrm{c} \overline{\mathrm{s}}} \approx 3 \Gamma_{\mathrm{ev}}
\]

where factor 3 is the contribution from quark colors. The total width includes two quark generations and three lepton generations, but the top quark is too heavy for \(\mathrm{W}^{+}\) to decay into. Therefore, considering two quark generations and three lepton generations:

\[
\Gamma=9 \Gamma_{\mathrm{ev}}=9 \times 242=2178 (\mathrm{MeV})
\]

The lifetime of \(\mathrm{W}^{+}\) is given by

\[
\tau = \Gamma^{-1} \approx \frac{1}{2178} = 4.6 \times 10^{-4} (\mathrm{MeV}^{-1}) = 4.6 \times 10^{-4} \times 6.6 \times 10^{-22} = 3.04 \times 10^{-25} (\mathrm{s})
\]

where \( \mathrm{MeV}^{-1} = 6.6 \times 10^{-22} \mathrm{s} \) is used.","\boxed{(-\infty, 22.8)}",IN,\mathrm{nm},False,EN,Math Derivation
596,Modern Physics,Atomic Physics,Atomic and Molecular Physics,"What is the ground state of a neon atom?  
(A) ${}^{1} \mathrm{S}_{0}$  
(B) ${}^{2} \mathrm{S}_{1/2}$  
(C) ${}^{3} \mathrm{S}_{1}$  
(D) ${}^{1} P_{1}$","Neon is an inert element with a complete electron shell structure. The total orbital angular momentum quantum number $L$ and total spin quantum number $S$ are both 0, which results in the total angular momentum quantum number $J$ also being 0. Therefore, the ground state is ${}^{1} \mathrm{S}_{0}$.  
The answer is (A).",\boxed{A},MC,,False,EN,Knowledge Recall
597,Modern Physics,Atomic Physics,Atomic and Molecular Physics,"Using the Bohr atomic model, derive the energy expression for $\mathrm{He}^{+}$.","Let the orbital radius of the electron be $r$, the angular momentum be $L_{\varphi}$, and the electron speed be $v$. According to Bohr's hypothesis, the angular momentum $L_{\varphi}$ is quantized:

$$
L_{\varphi}=m v r=n \hbar \quad(n=1,2,3,\ldots)
$$

Under the influence of Coulomb attraction, the equation satisfied by the electron's circular motion is:

$$
m \frac{v^{2}}{r}=\frac{2 e^{2}}{4 \pi \varepsilon_{0} r^{2}}
$$

From the above two equations, the energy of $\mathrm{He}^{+}$ is given by:

$$
E_{n}=\frac{1}{2} m v^{2}-\frac{2 e^{2}}{4 \pi \varepsilon_{0} r}=-\frac{1}{2} m v^{2}=-\frac{2 m e^{4}}{\left(4 \pi \varepsilon_{0}\right)^{2} n^{2} \hbar^{2}}
$$",\boxed{-\frac{2 m e^{4}}{\left(4 \pi \varepsilon_{0}\right)^{2} n^{2} \hbar^{2}}},EX,,False,EN,Math Derivation
598,Modern Physics,Atomic Physics,Atomic and Molecular Physics,"The energy levels of a hydrogen atom can be expressed using the principal quantum number \( n \) and a positive constant \( A \) as follows:  
(A) \( A\left(n+\frac{1}{2}\right) \)  
(B) \( A\left(1-n^{2}\right) \)  
(C) \( A\left(-\frac{1}{4}+\frac{1}{n^{2}}\right) \)  
(D) \(-\frac{A}{n^{2}}\)","The formula for the energy levels of a hydrogen atom is  

\[
\begin{gathered}
E_{n}=-\frac{1}{2} \alpha^{2} m_{\mathrm{e}} c^{2} \frac{Z^{2}}{n^{2}}=-\frac{A}{n^{2}} \\
A=\frac{1}{2} m_{\mathrm{e}} c^{2} \alpha^{2} Z^{2}
\end{gathered}
\]

The answer is (D).",\boxed{D},MC,,False,EN,
599,Modern Physics,Atomic Physics,Atomic and Molecular Physics,"What is the possible ground state of an atom with one \( d \) electron outside a full shell?

(A) \( {}^{3} \mathrm{D}_{5/2} \)

(B) \( {}^{4} \mathrm{D}_{3/2} \)

(C) \( {}^{2} \mathrm{D}_{1/2} \)

(D) \( {}^{2} \mathrm{D}_{5/2} \)","The ground state of an atom is determined by the outermost electron. In the given scenario, the atom has only one \( d \) electron, where \( l=2 \), which means the total orbital angular momentum quantum number \( L=2 \), and the total spin quantum number \( S=1/2 \). The possible values for \( J \), which is the total angular momentum quantum number, are \( J = L+S, L+S-1, \cdots, |L-S| \), which can be \( 5/2 \) and \( 3/2 \). Thus, the ground state of the atom can be represented as \( {}^{2} \mathrm{D}_{5/2} \) or \( {}^{2} \mathrm{D}_{3/2} \).

The answer is (D).",\boxed{D},MC,,False,EN,Laws Application
