index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
1834,Mechanics and Thermodynamics,Relativity,Special Relativity,"The average lifetime of a stationary muon is $2.197 \times 10^{-6} \mathrm{~s}$. In cosmic rays, the speed of a muon can reach $0.99 c$ (where $c$ is the speed of light in a vacuum). From the perspective of an observer on Earth, use the Lorentz transformation formula to determine the average distance traveled by such a high-speed muon.","Method 1: Using the Lorentz transformation formula, take Earth as the $S$ frame, and the coordinate system attached to the muon as the $S^{\prime}$ frame,

$$
\Delta t = \frac{\Delta t^{\prime} + \frac{v}{c^{2}} \Delta x^{\prime}}{\sqrt{1-\left(\frac{v}{c}\right)^{2}}}
$$

Here, $\Delta x^{\prime} = 0, \Delta t^{\prime} = \tau_{0}, \Delta t = \tau$. Where $\tau_{0}$ is the average lifetime of a stationary muon, and $\tau$ is the average lifetime of the high-speed muon as seen by an observer on Earth.

From the perspective of an observer on Earth, the average distance that a high-speed muon can travel is

$$
l = v \tau = 0.99 \times 3.0 \times 10^{8} \cdot \frac{2.197 \times 10^{-6}}{\sqrt{1-\left(\frac{0.99}{1}\right)^{2}}} = 4.6 \times 10^{3} \mathrm{~m}
$$",\boxed{4.6 \times 10^{3}},NV,\mathrm{m},False,EN,Practical Application
1836,Mechanics and Thermodynamics,Relativity,Special Relativity,"Rocket $A$ is flying in the $+y$ direction relative to the Earth at $0.8c$, while Rocket $B$ is flying in the $-x$ direction at $0.6c$. Calculate the angle between the velocity of Rocket $A$ relative to Rocket $B$ and the $x'$ axis.","We are already given $u_{x}^{\prime} = 0.6c$ and $u_{y}^{\prime} = 0.64c$, so

$$
\varphi = \arctan \left(\frac{u_{y}^{\prime}}{u_{x}^{\prime}}\right) = \arctan \left(\frac{0.64c}{0.6c}\right) = 46.8^{\circ}
$$",\boxed{46.8},NV,^\circ,False,EN,Practical Application
1840,Mechanics and Thermodynamics,Relativity,Special Relativity,A car is approaching a car speed monitoring radar station at a speed of 120 km/h. The operating frequency of the radar station is $\nu_{0} = 2 \times 10^{10} \mathrm{~Hz}$. Determine the frequency of the signal received by the car from the radar station.,"According to the Doppler effect formula, the frequency of the signal received by the car from the radar station is

$$
\nu' = \nu_{0} \sqrt{\frac{1+\frac{v}{c}}{1-\frac{v}{c}}} \approx \nu_{0} \left(1+\frac{v}{c}\right)
$$",\boxed{\nu_{0} \left(1+\frac{v}{c}\right)},EX,,False,EN,Laws Application
1842,Mechanics and Thermodynamics,Relativity,Special Relativity,"In a certain reference frame, two spaceships, A and B, are moving toward each other at speeds of $0.8c$ and $0.6c$, respectively. Find a reference frame $S^{\prime}$ where the two spaceships are moving toward each other at the same speed $v^{\prime}$. What is the value of $v^{\prime}$?","Assume that $S^{\prime}$ is moving at a speed $v = 0.2c$ in the same direction as spaceship A relative to frame $S$.

$$
v^{\prime} = \frac{v_{A} - v}{1-\frac{vv_{A}}{c^{2}}} = \frac{0.8c - 0.2c}{1-\frac{0.2c \cdot 0.8c}{c^{2}}} = 0.714c
$$",\boxed{0.714},NV,c,False,EN,Laws Application
1849,Mechanics and Thermodynamics,Relativity,Special Relativity,"Observer \(O\) and \(O^{\prime}\) are approaching each other with a relative velocity of \(0.6c\). If \(O\) measures the initial distance of \(O^{\prime}\) from him to be \(20 \ \mathrm{m}\), according to \(O\)'s measurements, how much time will pass before they meet?","The initial distance measured by \(O\) is \(20 \ \mathrm{m}\). According to \(O\)'s determination, they meet after \(\Delta t\),

$$
\Delta t = \frac{20}{0.6 \times 3 \times 10^{8}} = 1.11 \times 10^{-7} \ \mathrm{s}
$$",\boxed{1.11 \times 10^{-7}},NV,\mathrm{s},False,EN,Knowledge Recall
1851,Mechanics and Thermodynamics,Relativity,Special Relativity,"If the temperature of 100 kg of copper is raised by $100^{\circ} \mathrm{C}$, how much does its mass increase? (The specific heat capacity of copper is $c = 93 \mathrm{cal} /(\mathrm{kg} \cdot \mathrm{K})$)","As the temperature increases, the energy increment is

$$
\Delta E = m c \Delta T = 100 \times 93 \times 4.184 \times 100 = 3.9 \times 10^{6} \, \mathrm{J}
$$

Using the mass-energy equivalence $E = mc^{2}$, the mass increment is

$$
\Delta m = \frac{\Delta E}{c^{2}} = \frac{3.9 \times 10^{6}}{(3 \times 10^{8})^{2}} = 4.3 \times 10^{-11} \, \mathrm{kg}
$$

This increase is extremely small and practically unmeasurable.",\boxed{4.3 \times 10^{-11}},NV,\mathrm{kg},False,EN,Laws Application
1852,Mechanics and Thermodynamics,Relativity,Special Relativity,"Observers \(O\) and \(O^{\prime}\) are approaching each other with a relative velocity of \(0.6c\). If \(O\) measures the initial distance to \(O^{\prime}\) as \(20 \ \mathrm{m}\), how much time will it take for them to meet according to \(O^{\prime}\)?","The initial distance measured by \(O\) is like a ""ruler"" fixed to \(O\). This ""ruler"" is moving from \(O^{\prime}\)'s perspective, and using the length contraction effect, according to \(O^{\prime}\), this distance is:

$$
L^{\prime} = L \sqrt{1 - \left( \frac{v}{c} \right)^{2}} = 20 \sqrt{1 - (0.6)^{2}} = 16 \ \mathrm{m}
$$

This ""ruler"" moves towards \(O^{\prime}\) at velocity \(v\). The time it takes for the other end to reach \(O^{\prime}\) is given by:

$$
\Delta t^{\prime} = \frac{L^{\prime}}{v} = \frac{16}{0.6 \times 3 \times 10^{8}} = 8.9 \times 10^{-8} \ \mathrm{s}
$$",\boxed{8.9 \times 10^{-8}},NV,s,False,EN,Laws Application
1854,Mechanics and Thermodynamics,Relativity,Special Relativity,A mirror is moving in a vacuum with speed \( v \) along the \( +x \) direction. A beam of light with a frequency \( \nu \) is incident perpendicularly on the mirror surface from \( x=+\infty \). Find the frequency of the reflected light.,"Consider the laboratory reference frame as the \( S \) system, and the reference frame attached to the mirror as the \( S^{\prime} \) system. Using the longitudinal Doppler effect formula:

During incidence, the mirror is the observer,

$$
\nu_i^{\prime} = \sqrt{\frac{c+v}{c-v}} \nu_i = \sqrt{\frac{c+v}{c-v}} \nu
$$

During reflection, the mirror is the source, \( \nu_r^{\prime} = \nu_i^{\prime} \), therefore

$$
\begin{align*}
\nu_r &= \sqrt{\frac{c+v}{c-v}} \nu_r^{\prime} = \sqrt{\frac{c+v}{c-v}} \nu_i^{\prime} \\
&= \frac{c+v}{c-v} \nu
\end{align*}
$$",\boxed{\frac{c+v}{c-v} \nu},EX,,False,EN,Laws Application
1855,Mechanics and Thermodynamics,Relativity,Special Relativity,A process occurring at a certain location on Earth takes a time of $\Delta t$. What is the time measured by an observer on an airplane flying at a constant speed of 1800 km/h for the same process?,"Using the Lorentz transformation formula

$$
\Delta t^{\prime} = \frac{\Delta t - \frac{v}{c^{2}} \Delta x}{\sqrt{1 - \frac{v^{2}}{c^{2}}}}
$$

Since the process occurs at the same location on Earth, the starting and ending $x$ coordinates of the process are the same, hence $\Delta x = 0$. Therefore,

$$
\Delta t^{\prime} = \frac{\Delta t}{\sqrt{1 - \frac{v^{2}}{c^{2}}}}
$$

Now, let $v = 1800 \times 10^{3} / 3600 = 500\,\mathrm{m/s}$, so

$$
\Delta t^{\prime} = \frac{\Delta t}{\sqrt{1 - \left(\frac{500}{3 \times 10^{8}}\right)^{2}}}
$$

When $\Delta t = 1\,\mathrm{s}$, $\Delta t^{\prime} = \frac{1}{\sqrt{1 - \left(\frac{500}{3 \times 10^{8}}\right)^{2}}}$, the time by which the clock on the airplane is ahead is $\frac{1}{\sqrt{1 - \left(\frac{500}{3 \times 10^{8}}\right)^{2}}} - 1\,\mathrm{s}$.",\boxed{\frac{1}{\sqrt{1 - \left(\frac{500}{3 \times 10^{8}}\right)^{2}}}},NV,,False,EN,Laws Application
1856,Mechanics and Thermodynamics,Relativity,Special Relativity,"An electron with a rest mass of $m$ and charge $e$ moves in a plane perpendicular to a uniform magnetic field. Ignoring radiation, the electron's orbit is a circle with a radius of $R=30\text{ m}$. Given the electron energy $E=2.5 \times 10^{9} \text{ eV}$, find the value of the magnetic induction $B$.","Substitute $E=2.5 \times 10^{9} \mathrm{eV}, R=30 \mathrm{~m}$ to get $B=0.28 \mathrm{~T}$.",\boxed{0.28},NV,\mathrm{T},False,EN,Laws Application
1860,Mechanics and Thermodynamics,Relativity,Special Relativity,"In the non-relativistic limit \( v \ll c \), a relativistic particle with a rest mass of \( m_{0} \) has an energy \( E \). Determine the velocity \( v \) of this particle.","$$
\begin{gathered}
E = m_{0} c^{2}\left(1-\frac{v^{2}}{c^{2}}\right)^{-\frac{1}{2}} \approx m_{0} c^{2}\left(1+\frac{v^{2}}{2 c^{2}}\right) = m_{0} c^{2} + \frac{1}{2} m_{0} v^{2} \\
\frac{1}{2} m_{0} v^{2} = E - m_{0} c^{2} = T \\
v = \sqrt{\frac{2 T}{m_{0}}}
\end{gathered}
$$",\boxed{\sqrt{\frac{2 T}{m_{0}}}},EX,,False,EN,Math Derivation
1861,Mechanics and Thermodynamics,Relativity,Special Relativity,"Assume that the system $S^{\prime}$ moves with velocity $v$ relative to the system $S$. At the moment when the origins of the two coordinate systems coincide, the clocks placed at these origins indicate the same time, i.e., $t = t^{\prime} = 0$. The question is: In the $S^{\prime}$ system, how does the point $\left(x^{\prime}, y^{\prime}, z^{\prime}\right)$ satisfying the condition $t = t^{\prime}$ change with $t^{\prime}$?","Take the $x^{\prime}$ axis along the direction of relative motion, with the positive directions consistent. The $S^{\prime}$ system moves with velocity $v$ along the positive direction of the $x$-axis,

$$
t = \frac{t^{\prime} + \frac{v}{c^{2}} x^{\prime}}{\sqrt{1 - \left(\frac{v}{c}\right)^{2}}}, \quad t = t^{\prime}
$$

Eliminating $t$ from the two equations yields

$$
x^{\prime} = \frac{c^{2}}{v} \left[\sqrt{1 - \left(\frac{v}{c}\right)^{2}} - 1\right] t^{\prime}
$$

At any point $\left(x^{\prime}, t^{\prime}\right)\left(y^{\prime}, z^{\prime}\right)$ satisfying the above relation, we have $t = t^{\prime}$.",\boxed{x^{\prime} = \frac{c^{2}}{v}\left[\sqrt{1-\left(\frac{v}{c}\right)^{2}}-1\right] t^{\prime}},EQ,,False,EN,Math Derivation
1862,Mechanics and Thermodynamics,Relativity,Special Relativity,"Two particles, both with rest mass $m_{0}$, are involved in a collision. One particle is at rest, while the kinetic energy of the other is six times its rest energy. The particles undergo a completely inelastic collision. Determine the velocity of the composite particle.","Let the velocity of the composite particle be $v$,

$$
\begin{gathered}
p = \frac{m v}{\sqrt{1 - \left(\frac{v}{c}\right)^{2}}} \\
\frac{p^{2}}{m^{2} c^{2}} = \frac{v^{2}}{c^{2} - v^{2}}, \quad \frac{p^{2}}{p^{2} + m^{2} c^{2}} = \frac{v^{2}}{c^{2}}
\end{gathered}
$$

yielding,

$$
v = \frac{c p}{\sqrt{p^{2} + m^{2} c^{2}}} = \frac{\sqrt{3}}{2} c
$$",\boxed{\frac{\sqrt{3}}{2} c},EX,,False,EN,Laws Application
1864,Mechanics and Thermodynamics,Relativity,Special Relativity,"In the hydrogen atom spectrum, a spectral line $\mathrm{H}_{\alpha}$ has a wavelength of $6.561 \times 10^{-7} \mathrm{~m}$. It is known that the wavelength difference of the $\mathrm{H}_{\alpha}$ line, measured from the two opposite ends of the solar equator, is $9 \times 10^{-12} \mathrm{~m}$. Assuming this effect is due to the rotation of the Sun and given the Sun's diameter $D=1.4 \times 10^{9} \mathrm{~m}$, find the rotational period $T$ of the Sun.","The rotational period of the Sun is

$$  
T=\frac{\pi D}{v}=\frac{\pi D \sqrt{4 \lambda_{0}^{2}+(\Delta \lambda)^{2}}}{c \Delta \lambda}=2.14 \times 10^{6} \mathrm{~s} \approx 25 \text{ days }  
$$","\boxed{2.14 \times 10^{6}, 25}","NV, NV",,True,EN,Practical Application
1866,Mechanics and Thermodynamics,Relativity,Special Relativity,A beam of light forms a solid angle $\mathrm{d} \Omega$. How does this solid angle change during the transformation process when moving from one inertial reference frame $S$ to another inertial reference frame $S^{\prime}$?,"In the $S$ frame, the beam of light with a solid angle of $\mathrm{d} \Omega = \sin \theta \, \mathrm{d} \theta \, \mathrm{d} \varphi$ appears in the $S^{\prime}$ frame within a solid angle $\mathrm{d} \Omega^{\prime} = \sin \theta^{\prime} \, \mathrm{d} \theta^{\prime} \, \mathrm{d} \varphi^{\prime}$, where $\varphi = \varphi^{\prime}, \, \mathrm{d} \varphi = \mathrm{d} \varphi^{\prime}$.

According to the formula proven in the previous question:

$$
\cos \theta = \frac{c \cos \theta^{\prime} + V}{c + V \cos \theta^{\prime}}
$$

The inverse transformation is:

$$
\begin{aligned}
\cos \theta^{\prime} &= \frac{c \cos \theta - V}{c - V \cos \theta}, \\
\mathrm{d} \Omega^{\prime} &= \sin \theta^{\prime} \, \mathrm{d} \theta^{\prime} \, \mathrm{d} \varphi^{\prime} = -\mathrm{d} \cos \theta^{\prime} \, \mathrm{d} \varphi^{\prime}, \\
&= \frac{1}{(c - V \cos \theta)^2}(c^2 - V^2) \sin \theta \, \mathrm{d} \theta \, \mathrm{d} \varphi = \frac{c^2 - V^2}{(c - V \cos \theta)^2} \, \mathrm{d} \Omega.
\end{aligned}
$$","\boxed{\mathrm{d} \Omega^{\prime} = \frac{c^2 - V^2}{(c - V \cos \theta)^2} \, \mathrm{d} \Omega}",EQ,,True,EN,Math Derivation
1874,Mechanics and Thermodynamics,Relativity,Special Relativity,"Using the velocity transformation formula, determine the speed of light in the opposite direction of water flow in Fizeau's experiment. Compare it with the speed of light derived from introducing the drag coefficient \(k\) under the aether assumption in Fizeau's experiment, thereby deriving the relationship between \(k\) and the refractive index.","In the opposite direction of water flow, with the \(x, x^{\prime}\) axes still along the direction of water flow, we have \(v = v \boldsymbol{i}\), but \(v_{x}^{\prime} = -\frac{c}{n}\), the speed of light \(v_{2} = -v_{x}\), then

\[
\begin{gathered}
-v_{2} = v_{x} = \frac{-\frac{c}{n} + v}{1 + \frac{v}{c^{2}}\left(-\frac{c}{n}\right)} \approx -\frac{c}{n} + v\left(1 - \frac{1}{n^{2}}\right) \\
v_{2} = \frac{c}{n} - v\left(1 - \frac{1}{n^{2}}\right)
\end{gathered}
\]

Comparing with the speed of light using the drag coefficient \(k\) introduced by the aether assumption in the opposite direction of water flow, we obtain

\[
k = 1 - \frac{1}{n^{2}}
\]",\boxed{k = 1 - \frac{1}{n^{2}}},EQ,,False,EN,Math Derivation
1875,Mechanics and Thermodynamics,Relativity,Special Relativity,"A train is moving at a constant speed of \( v = 0.6c \) (where \( c \) is the speed of light in a vacuum), and the time taken to pass two points \( A \) and \( B \) on the ground is 40 minutes (measured by a stationary clock on the train). Determine the distance between points \( A \) and \( B \) as measured by a person on the ground.","The time experienced by a person on the ground for the train to travel from \( A \) to \( B \) is given by

\[
\Delta t=\frac{\Delta t^{\prime}}{\sqrt{1-\left(\frac{v}{c}\right)^{2}}}
\]

The distance between points \( A \) and \( B \) is

\[
\Delta L = v \Delta t = 0.6c \cdot \frac{40 \times 60}{\sqrt{1-\left(\frac{0.6c}{c}\right)^{2}}} = 5.4 \times 10^{11} \, \text{m}
\]",\boxed{5.4 \times 10^{11}},NV,,False,EN,Laws Application
1876,Mechanics and Thermodynamics,Relativity,Special Relativity,"A train is moving at a constant speed of \( v = 0.6c \) (where \( c \) is the speed of light in a vacuum) and takes 40 minutes to pass between points \( A \) and \( B \) on the ground, as measured by a stationary clock on the train. Find the distance between \( A \) and \( B \) as measured by a person on the train.","The distance between points \( A \) and \( B \), as measured by a person on the train, is

\[
\Delta L^{\prime} = v \Delta t^{\prime} = 0.6 \times 3 \times 10^{8} \times 40 \times 60 = 4.32 \times 10^{11} \, \text{m}
\]",\boxed{4.32 \times 10^{11}},NV,\text{m},False,EN,Laws Application
1877,Mechanics and Thermodynamics,Relativity,Special Relativity,"A stationary \( K^{\circ} \) meson decays into a \( \pi^{+} \) meson and a \( \pi^{-} \) meson, each moving at a speed of \( 0.827c \). If the \( K^{\circ} \) meson is decaying while traveling at a speed of \( 0.6c \), what is the maximum possible speed of one of the \( \pi \) mesons?

Given that in the \( S^{\prime} \) frame, the speed of the \( \pi \) meson is measured as \( 0.827c \). Find the maximum speed of this \( \pi \) meson in the \( S \) frame.","The maximum possible speed of one of the \( \pi \) mesons is achieved when it is emitted in the same direction as the moving \( K^{\circ} \) meson in the \( S^{\prime} \) frame. Here, the speed of the \( S^{\prime} \) frame relative to the \( S \) frame is \( v = 0.6c \), along the positive x-axis. Assume that the speed of this \( \pi \) meson relative to the \( S \) frame and the \( S^{\prime} \) frame are \( u \) and \( u^{\prime} \), respectively, both along the x-axis and \( x^{\prime} \)-axis, with \( u^{\prime} = 0.827c \).

\[
u = \frac{u^{\prime} + v}{1 + \frac{v \cdot u^{\prime}}{c^{2}}} = \frac{0.827c + 0.6c}{1 + \frac{0.6c \cdot 0.827c}{c^{2}}} = 0.954c
\]",\boxed{0.954},NV,c,False,EN,Laws Application
1878,Mechanics and Thermodynamics,Relativity,Special Relativity,"In a certain reference frame, two spaceships, $A$ and $B$, are moving towards each other at speeds of $0.8c$ and $0.6c$, respectively. Find a reference frame $S^{\prime}$ such that both ships are moving towards each other at the same speed $v^{\prime}$. Determine the velocity $v$ of frame $S^{\prime}$ relative to frame $S$.","Let $S^{\prime}$ move at a speed $v$, in the same direction as the motion of spaceship $A$, relative to frame $S$. In the $S^{\prime}$ frame,

$$
v_{A}^{\prime} = \frac{v_{A} - v}{1-\frac{v v_{A}}{c^{2}}} , \quad v_{B}^{\prime} = \frac{v_{B} - v}{1-\frac{v v_{B}}{c^{2}}}
$$

Given $v_{A} = 0.8c, v_{B} = -0.6c, v_{A}^{\prime} = v^{\prime}, v_{B}^{\prime} = -v^{\prime}$.

$$
\frac{0.8c - v}{1-\frac{0.8c v}{c^{2}}} = \frac{0.6c + v}{1 + 0.6 \frac{v}{c}}
$$

From the above equation, we obtain

$$
\begin{gathered}
v^{2} - 5.2cv + c^{2} = 0 \\
v = \frac{5.2c - \sqrt{(5.2c)^{2} - 4c^{2}}}{2} = 0.2c
\end{gathered}
$$

(The other root $v = 5c > c$ is impossible.)",\boxed{0.2},NV,c,False,EN,Laws Application
1880,Mechanics and Thermodynamics,Relativity,Special Relativity,"Calculate the ""longitudinal mass"" of a relativistic particle. Suppose the force is parallel to the direction of motion, determine the ratio of force to the acceleration of the particle.","Let

$$
\mathbf{F} = \frac{\mathrm{d}}{\mathrm{d} t}\left(\frac{mv}{\sqrt{1-\beta^{2}}}\right)
$$

where $\beta = \frac{v}{c}$ and $m$ is the rest mass of the particle.

$$
\mathbf{F} = \frac{m}{\sqrt{1-\beta^{2}}} \frac{\mathrm{d}v}{\mathrm{d}t} + \frac{mv}{\left(1-\beta^{2}\right)^{\frac{3}{2}}} \frac{v}{c^{2}} \frac{\mathrm{d}v}{\mathrm{d}t}
$$

When the force is parallel to the direction of motion, $v \parallel \mathrm{d}v$,

$$
\begin{aligned}
& v(v \cdot \mathrm{d}v) = v \cdot v \mathrm{d}v = v^{2} \mathrm{d}v \\
& \mathbf{F} = \frac{m}{\sqrt{1-\beta^{2}}} \frac{\mathrm{d}v}{\mathrm{d}t} + \frac{mv^{2}}{\left(1-\beta^{2}\right)^{\frac{3}{2}}} \frac{1}{c^{2}} \frac{\mathrm{d}v}{\mathrm{d}t} = \frac{m}{\left(1-\beta^{2}\right)^{\frac{3}{2}}} \frac{\mathrm{d}v}{\mathrm{d}t} \\
& m_{1} = \frac{\mathbf{F}}{\frac{\mathrm{d}v}{\mathrm{d}t}} = \frac{m}{\left(1-\beta^{2}\right)^{3/2}}
\end{aligned}
$$",\boxed{\frac{m}{\left(1-\beta^{2}\right)^{3/2}}},EX,,False,EN,Math Derivation
1881,Mechanics and Thermodynamics,Relativity,Special Relativity,"A particle moves in the $x'y'$ plane with a constant velocity of $v=\frac{c}{2}$, departing from point $O'$ at $t'=0$. The angle between $v$ and the $x'$ axis is $60^{\circ}$. Find the equations of motion in the $t'$ coordinate system.","$$
\begin{aligned}
x' & = \frac{1}{2} c \cos 60^{\circ} \, t' \\
y' & = \frac{1}{2} c \sin 60^{\circ} \, t'
\end{aligned}
$$","\boxed{x' = \frac{1}{4} c \, t', y' = \frac{\sqrt{3}}{4} c \, t'}",EQ,"c \, t', c \, t'",True,EN,Knowledge Recall
1882,Mechanics and Thermodynamics,Relativity,Special Relativity,A $\pi$ meson with a momentum of $5 m_{\pi} c$ undergoes an elastic collision with a proton initially at rest $\left(m_{p}=7 m_{\pi}\right)$. Find the speed of the center of mass reference frame.,"Let $S$ and $S^{\prime}$ be the laboratory frame and the center of mass frame, respectively. The $x$ and $x^{\prime}$ axes are both aligned with the direction of motion of the $\pi$ meson in the $S$ frame, and the $S^{\prime}$ frame moves relative to the $S$ frame along the positive $x$ axis, with speed $\beta c$.

In the $S$ frame, the total momentum and total energy of the system are given by

$$
\begin{gathered}
p_{x}=p_{\pi}=5 m_{\pi} c, \quad p_{y}=p_{z}=0, \\
E=\sqrt{c^{2} p_{\pi}^{2}+m_{\pi}^{2} c^{4}}+m_{p} c^{2}=(\sqrt{26}+7) m_{\pi} c^{2}.
\end{gathered}
$$

In the $S^{\prime}$ frame, the momentum of the system $\boldsymbol{p}^{\prime}=0$. Using the first component of the Lorentz transformation for four-momentum,

$$
0=p_{x}^{\prime}=\gamma\left(p_{x}-\beta \frac{E}{c}\right)=\gamma\left(p_{x}-\frac{V E}{c^{2}}\right).
$$

The speed of the center of mass frame relative to the laboratory frame is

$$
V=\frac{p_{x} c^{2}}{E}=\frac{5 m_{\pi} c \cdot c^{2}}{(\sqrt{26}+7) m_{\pi} c^{2}}=\frac{5 c}{\sqrt{26}+7}=0.41 c
$$

in the direction of the $\pi$ meson's motion.",\boxed{0.41},NV,,False,EN,Practical Application
1883,Mechanics and Thermodynamics,Relativity,Special Relativity,"A stationary hydrogen atom emits a spectral line $\mathrm{H}_{\delta}$ with a wavelength $\lambda = 0.4101 \times 10^{-6} \mathrm{~m}$. When the hydrogen atom moves towards the observer at $v = 5 \times 10^{5} \mathrm{~m/s}$, how much is the change in the wavelength observed by the observer?","Taking the stationary reference frame as the $S$ frame and the reference frame attached to the hydrogen atom as the $S^{\prime}$ frame, we have $\lambda^{\prime} = 0.4101 \times 10^{-6} \mathrm{~m}$.

Using the Doppler effect formula:

$$
\begin{aligned}
&\nu = \nu^{\prime} \sqrt{\frac{c + v}{c - v}}, \\
&c = \lambda \nu, \quad c = \lambda^{\prime} \nu^{\prime}, \\
&\lambda \nu = \lambda^{\prime} \nu^{\prime}, \quad \frac{\lambda}{\lambda^{\prime}} = \frac{\nu^{\prime}}{\nu} = \sqrt{\frac{c - v}{c + v}}, \\
&\lambda = \lambda^{\prime} \cdot \left(\sqrt{\frac{c - v}{c + v}}\right), \\
&= \left(\sqrt{\frac{1 - \frac{v}{c}}{1 + \frac{v}{c}}}\right) \lambda^{\prime}, \\
\end{aligned}
$$

Calculating the specific values:

$$
\begin{aligned}
&=\left[\left(1 - \frac{v}{2c}\right)^2 - 1\right] \lambda^{\prime}, \\
&=-\frac{v}{c} \lambda^{\prime} = -6.8 \times 10^{-10} \mathrm{~m}.
\end{aligned}
$$

Therefore, the change in the wavelength observed by the observer is $-6.8 \times 10^{-10} \mathrm{~m}$.",\boxed{-6.8 \times 10^{-10}},NV,\mathrm{m},False,EN,Laws Application
1886,Mechanics and Thermodynamics,Relativity,Special Relativity,"Two particles, each with a rest mass of $m_{0}$, are involved: one is at rest, and the other has a kinetic energy that is 6 times its rest energy. The particles undergo a perfectly inelastic collision. Find the rest mass of the composite particle.","By the conservation of energy, the energy $E$ of the composite particle is equal to the sum of the energies of the two particles before the collision,

$$
E = m_{0} c^{2} + \left(m_{0} c^{2} + 6 m_{0} c^{2}\right) = 8 m_{0} c^{2}
$$

According to the conservation of momentum, the momentum of the composite particle is equal to the sum of the momenta of the two particles before the collision. Since one particle is at rest, its momentum is zero. The momentum of the composite particle is equal to the momentum of the particle with non-zero kinetic energy before the collision.

For the particle with non-zero kinetic energy before the collision, use the relationship between energy and momentum:

$$
\begin{gathered}
\left(m_{0} c^{2} + 6 m_{0} c^{2}\right)^{2} = m_{0}^{2} c^{4} + c^{2} p^{2} \\
p = \sqrt{48} m_{0} c
\end{gathered}
$$

For the composite particle, write the relationship between energy and momentum:

$$
m^{2} c^{4} + c^{2} p^{2} = E^{2} \quad (m \text{ is the rest mass })
$$

Substituting $E = 8 m_{0} c^{2},\ p^{2} = 48 m_{0}^{2} c^{2}$, we find $m = 4 m_{0}$.",\boxed{4},NV,m_{0},False,EN,
1887,Mechanics and Thermodynamics,Relativity,Special Relativity,"A mirror is moving in a vacuum at a speed of \( v \) along the \( +x \) direction. A beam of light with a frequency of \( \nu \) is incident perpendicularly on the mirror from \( x=+\infty \). If the average energy flux density of the incident light is \( I_i \left(\mathrm{W/m}^2\right) \), find the average energy flux density of the reflected light.","Let \( n \) be the number of photons per unit volume within the beam of light. The average energy flux density of the incident light is

\[ I_i = n c h \nu \]

The average energy flux density of the reflected light is

\[ I_r = n c h \nu_r = n c h \frac{c+v}{c-v} \nu = \frac{c+v}{c-v} I_i \]",\boxed{\frac{c+v}{c-v} I_i},EX,,False,EN,Laws Application
1889,Mechanics and Thermodynamics,Relativity,Special Relativity,"In the reference frame \( S^{\prime} \), two events occur one after the other at a distance of \( \Delta x^{\prime} = 10 \) light-minutes apart in the direction of relative motion, with a time interval of \( \Delta t^{\prime} = 300 \text{ s} \). The time interval measured in reference frame \( S \) is \( \Delta t = 500 \text{ s} \). Find the velocity \( v \) of the frame \( S^{\prime} \) relative to frame \( S \).","\[
\Delta t = \frac{\Delta t^{\prime} + \frac{v}{c^{2}} \Delta x^{\prime}}{\sqrt{1 - \left(\frac{v}{c}\right)^{2}}}
\]

Substituting \(\Delta t = 500 \mathrm{~s}, \Delta t^{\prime} = 300 \mathrm{~s}, \Delta x^{\prime} = 10 \times 60 \mathrm{c}\), we arrive at the equation for \(\frac{v}{c}\):

\[
61\left(\frac{v}{c}\right)^{2} + 36\left(\frac{v}{c}\right) - 16 = 0
\]

According to the problem, the frame \( S^{\prime} \) moves in the positive direction along the x-axis, so \(\frac{v}{c} > 0\), therefore

\[
\begin{gathered}
\frac{v}{c} = \frac{-36 + \sqrt{(36)^{2} + 4 \times 61 \times 16}}{2 \times 61} = 0.296 \\
v = 0.296 c
\end{gathered}
\]",\boxed{0.296},NV,,False,EN,Laws Application
1890,Mechanics and Thermodynamics,Relativity,Special Relativity,"A car is approaching a radar station monitoring car speeds at a speed of 120 km/h, with the radar station operating at a frequency of $\nu_{0}=2 \times 10^{10} \mathrm{~Hz}$. Determine the frequency shift of the signal received by the radar station.","The frequency shift is

$$
\nu'' - \nu_{0} = \frac{2v}{c} \nu_{0} = \frac{2 \times 120 \times 10^{3} / 3600}{3 \times 10^{8}} \times 2 \times 10^{10} = 4.44 \times 10^{3} \, \text{Hz}
$$",\boxed{4.44 \times 10^{3}},NV,\text{Hz},False,EN,Laws Application
1893,Mechanics and Thermodynamics,Relativity,Special Relativity,Express the magnitude of the momentum $p$ of a relativistic particle in terms of its kinetic energy $T$.,"$$
p = \frac{1}{c} \sqrt{\left(T+m_{0} c^{2}\right)^{2} - m_{0}^{2} c^{4}} = \frac{1}{c} \sqrt{T\left(T + 2m_{0} c^{2}\right)}
$$",\boxed{p = \frac{1}{c} \sqrt{T\left(T + 2m_{0}\right)}},EQ,,False,EN,Math Derivation
