index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
5050,Electromagnetism,Wave Optics,Polarization,A third polarizer is inserted between two orthogonal polarizers. How should the inserted polarizer be positioned to make the final transmitted light intensity zero?,"If the transmitted light intensity is zero, i.e., \(I=0\), then \(\theta=0\) or \(90^{\circ}\).","\boxed{0^{\circ}, 90^{\circ}}","NV, NV","None, None",True,EN,Laws Application
5053,Electromagnetism,Wave Optics,Polarization,"The specific rotation of a pure sucrose solution is $\alpha = 6.65^{\circ} / (\mathrm{cm} \cdot (\mathrm{g} / \mathrm{cm}^3))$. There is a sucrose solution of unknown purity with a concentration of $c^{\prime} = 0.2 \ \mathrm{g} / \mathrm{cm}^3$. After plane-polarized light passes through this solution with a thickness of $d = 20 \ \mathrm{cm}$, the plane of polarization rotates by $25^{\circ}$. Determine the purity of sucrose in this solution.","The rotation angle $\varphi$ of the plane of polarization is related to the solution concentration $c$, specific rotation $\alpha$, and thickness $d$ by the equation:

$$
\varphi = \alpha c d
$$

Substituting $\alpha = 6.65^{\circ} / (\mathrm{cm} \cdot (\mathrm{g} / \mathrm{cm}^3))$ and $d = 20 \ \mathrm{cm}$, the pure sucrose concentration $c = 0.188 \ \mathrm{g} / \mathrm{cm}^3$ corresponds to a rotation angle $\varphi = 25^{\circ}$. Given that the concentration of this solution is $c^{\prime} = 0.2 \ \mathrm{g} / \mathrm{cm}^3$, the purity is:

$$
x = \frac{c}{c^{\prime}} = \frac{0.188}{0.20} = 94\%
$$",\boxed{94\%},NV,\%,False,EN,Laws Application
5054,Electromagnetism,Wave Optics,Diffraction,"Use the Fourier transform to find the Fraunhofer diffraction of a cosine amplitude transmission function with a period of \(a\), i.e., the optical field at the back focal plane of the lens. Provide the Fourier transform of an exponential function.","Since the Fourier transform of an exponential function is a delta function, we have

$$
\mathscr{F}\{\exp(2 \pi \mathrm{i} x / a)\} = \delta\left(u + \frac{1}{a}\right)
$$",\boxed{\delta\left(u + \frac{1}{a}\right)},EX,,False,EN,Math Derivation
5055,Electromagnetism,Wave Optics,Diffraction,"A 35 mm camera has a lens with a focal length of 50 mm, used to photograph an object that is 175 cm tall, with an image height of 30 mm. How far should the subject be from the camera?","According to the lens formula, with distances in cm  

$$
\frac{1}{u} + \frac{1}{v} = \frac{1}{5}, \quad \frac{u}{v} = \frac{175}{3}
$$

Solving these equations gives  

$$
u = 296.7 \, \text{cm}, \quad v = 50.9 \, \text{mm}
$$

Therefore, the subject should be 296.7 cm away from the camera.",\boxed{296.7},NV,\text{cm},False,EN,Laws Application
5056,Electromagnetism,Wave Optics,Diffraction,The Fresnel coaxial hologram is recorded on a photographic film with a resolution of $0.5 \mu \mathrm{m}$. Estimate the distance between two points on the object that can be resolved.,"The frequency of the interference fringes on the hologram is given by $\nu(x_{2}) = x_{2} / \lambda x_{1}$. The photographic film can only record rings with a width greater than $0.5 \mu \mathrm{m}$, which corresponds to $1 / N$. Therefore, $\nu_{\max} \leqslant N$. From this, $(x_{2})_{\max} \leqslant N \lambda z_{1}$, and the size of the hologram recorded on the film can be determined from this equation. Upon reproduction, the hologram acts equivalently to a zone plate or a lens with a certain aperture:

$$
A=\sin u=\frac{(x_{2})_{\max}}{z}
$$

According to the resolution criterion:

$$
\delta x_{1} \leqslant \frac{\lambda}{\sin u}
$$

Thus,

$$
\delta x_{1} \leqslant \frac{\lambda z}{(x_{2})_{\max}} = \frac{\lambda z}{N \lambda z} = \frac{1}{N} = 5 \times 10^{-3} \mathrm{\mu m}
$$

and it does not depend on $\lambda$.",\boxed{5 \times 10^{-3}},NV,\mathrm{\mu m},False,EN,Practical Application
5057,Electromagnetism,Wave Optics,Interference,"A plane electromagnetic wave propagating in a vacuum has its electric field represented as \( E_{x}=0, E_{y}=0, E_{z}=\left(10^{2} \mathrm{~V} / \mathrm{m}\right) \cos\left[\pi \times 10^{14} \mathrm{~s}^{-1}\left(t-\frac{x}{c}\right)+\frac{\pi}{2}\right] \).  
Determine the initial phase of this electromagnetic wave.","By comparing with the basic form of a plane wave

\[ E=A \cos \left[2 \pi \nu\left(t-\frac{z}{c}\right)+\varphi\right] \]

we can see

\[ E_{z}=\left(10^{2} \mathrm{~V} / \mathrm{m}\right) \cos \left[2 \pi \times \frac{10^{14}}{2} \mathrm{~s}^{-1}\left(t-\frac{x}{c}\right)+\frac{\pi}{2}\right] \]

we obtain the initial phase \(\varphi=\frac{\pi}{2}\).",\boxed{\frac{\pi}{2}},NV,,False,EN,Knowledge Recall
5059,Electromagnetism,Wave Optics,Polarization,Insert a third polarizer between two orthogonal polarizers. Is it possible to find an appropriate orientation for the inserted polarizer such that the intensity of the light passing through is $1 / 2$ of the intensity of the incident unpolarized light?,"In order to have $I = I_{0} / 2$, we need $\sin^2 2\theta = 4$, which is impossible. Therefore, regardless of the orientation of the inserted polarizer $P$, the final intensity of light passing through $P_{2}$ cannot be $1 / 2$ of the intensity of the incident unpolarized light.",\boxed{No},TF,,False,EN,Practical Application
5061,Electromagnetism,Wave Optics,Diffraction,"A hologram is recorded using a plane reference wave with an incidence at a wavelength of \(\lambda_1\). The object is located at a distance \(z_{1} = 10 \, \text{cm}\) from the film, and the reconstruction wave has a wavelength \(\lambda_{2} = 10 \lambda_{1}\), propagating along the \(z\)-axis. Find the angular magnification during reconstruction. The scale of the hologram remains unchanged during both recording and reconstruction.","Using the conclusion from the previous problem, in this case, the object's coordinates are \(\left(x_{1}, y_{1}, z_{1}\right)\) where \(z_{1} = 10 \, \text{cm}\); the reference light source coordinates are \(\left(x_{2}, y_{2}, z_{2}\right)\), where \(z_{2} = \infty\); the reconstruction light source coordinates are \(\left(x_{3}, y_{3}, z_{3}\right)\), where \(z_{3} = \infty\). Substitute into equations (9), (10), and (11) from the previous problem, with \(\zeta_{2} = \infty, \zeta_{3} = \infty\), we obtain

\[ 
z_{p} = \frac{1}{10} z_{1} = 1 \, \text{cm} 
\]

The angular magnification is

\[ 
\gamma = \left(\frac{x_{p}}{z_{p}}\right) / \left(\frac{x_{1}}{z_{1}}\right) = \frac{z_{1}}{z_{p}} = 10 
\]",\boxed{10},NV,,False,EN,
5063,Electromagnetism,Wave Optics,Interference,"A plane electromagnetic wave propagating through a vacuum has its electric field represented as \( E_{x}=0, E_{y}=0, E_{z}=\left(10^{2} \, \mathrm{V/m}\right) \cos\left[\pi \times 10^{14} \, \mathrm{s^{-1}}\left(t-\frac{x}{c}\right)+\frac{\pi}{2}\right] \).  
Determine the wavelength of this electromagnetic wave.","Referring to the basic form of a plane wave,

\[
E=A \cos \left[2 \pi \nu \left(t-\frac{z}{c}\right)+\varphi\right]
\]

it is observed that

\[
E_{z}=\left(10^{2} \, \mathrm{V/m}\right) \cos \left[2 \pi \times \frac{10^{14}}{2} \, \mathrm{s^{-1}}\left(t-\frac{x}{c}\right)+\frac{\pi}{2}\right]
\]

The wavelength is obtained as \(\lambda=\frac{c}{\nu}=6 \times 10^{-5} \, \mathrm{m}\).",\boxed{6 \times 10^{-5}},NV,\mathrm{m},False,EN,Knowledge Recall
5064,Electromagnetism,Wave Optics,Interference,"The yellow line emitted by a sodium lamp consists of two closely spaced spectral lines with an average wavelength of $5893 \, \text{\AA}$. Given that the separation between the sodium doublet is $6.0 \, \text{\AA}$, find the wavelengths of the two lines.","The wavelengths are:

$$
\begin{aligned}
& \lambda_{1}=\bar{\lambda}-\frac{\Delta \lambda}{2}=5890.0 \, \text{\AA} \\
& \lambda_{2}=\bar{\lambda}+\frac{\Delta \lambda}{2}=5896.0 \, \text{\AA}
\end{aligned}
$$","\boxed{5890.0, 5896.0}",NV,"\text{\AA}, \text{\AA}",True,EN,Knowledge Recall
5065,Electromagnetism,Wave Optics,Diffraction,"The transmission function of a sinusoidal grating is given by

$$
\widetilde{t}(x, y) = t_{0} + t_{1} \cos(2 \pi f x)
$$

Now, it is translated along the $x$ direction by $\Delta x = d$. Write the expression for the transmission function after the shift (where $d$ is the spatial period of the transmission function).","The displacement $\Delta x$ causes a phase shift $\Delta \varphi$, and their quantitative relationship is

$$
\Delta \varphi = -2 \pi f \Delta x = -\frac{2 \pi}{d} \Delta x
$$

The expression for the transmission function is written as

$$
t(x, y) = t_{0} + t_{1} \cos(2 \pi f x + \Delta \varphi)
$$

When $\Delta x = d$, $\Delta \varphi = -2\pi$.","\boxed{t(x, y) = t_{0} + t_{1} \cos(2 \pi f x - 2\pi)}",EQ,,False,EN,Knowledge Recall
