index,domain,subject,topic,problem,solution,answers,answer_type,unit,is_multiple_answer,language,level
1321,Modern Physics,Atomic Physics,Experimental Methods and Particle Beams,"In a cloud chamber filled with air at one atmosphere, a 5 MeV $\alpha$ particle leaves a 4 cm long track. The average atomic mass number of air molecules is $A = 14.7$, and the density of air is known to be $0.001293 \, \mathrm{g/cm^3}$. Calculate the nuclear density within the cloud chamber.","The nuclear density within the cloud chamber is

$$
n = \frac{\rho N_{\mathrm{A}}}{A} = \frac{0.001293 \times 6.023 \times 10^{23}}{14.7} = 5.3 \times 10^{19} \, \mathrm{cm}^{-3}
$$",\boxed{5.3 \times 10^{19}},NV,\mathrm{cm}^{-3},False,EN,Knowledge Recall
3380,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic Functions and Equilibrium Conditions,"Find the difference between the specific heat capacity at constant pressure and the specific heat capacity at constant volume for a blackbody radiation field, \(c_{\mathrm{p}}-c_{v}\).","The difference between \(c_{\mathrm{p}}\) and \(c_{\mathrm{v}}\) is

\[
c_{\mathrm{p}}-c_{\mathrm{v}}=\infty.
\]",\boxed{\infty},NV,,False,EN,Laws Application
2011,Mechanics and Thermodynamics,Relativity,Special Relativity,"In the Earth's atmosphere at an altitude of 100 km, a $\pi^{+}$ meson with a rest energy of 140 MeV is generated. The total energy of this $\pi^{+}$ meson is $E=1.5 \times 10^{5} \mathrm{MeV}$, and it is moving vertically downward. In the rest frame of the $\pi^{+}$ meson, it decays after $2 \times 10^{-8} \mathrm{s}$. At what altitude above sea level does it decay?","First, based on the relationship between the total energy $E$ and rest energy $E_0 = m_0 c^2$, we have:

$$
E^{2} = c^{2} p^{2} + m_{0}^{2} c^{4} = c^{2} p^{2} + E_{0}^{2}
$$

This can be rewritten as:

$$
E_{0}^{2} \frac{\left(\frac{v}{c}\right)^{2}}{1 - \left(\frac{v}{c}\right)^{2}} + E_{0}^{2} = \frac{E_{0}^{2}}{1 - \left(\frac{v}{c}\right)^{2}}
$$

Solving gives $\frac{1}{\sqrt{1-\left(\frac{v}{c}\right)^{2}}} = \frac{E}{E_{0}}$, so the expression for velocity $v$ is:

$$
v = \sqrt{1 - \left(\frac{E_{0}}{E}\right)^{2}} c
$$

The time experienced in the rest frame of the $\pi^{+}$ is $\Delta t^{\prime} = 2 \times 10^{-8} \mathrm{s}$, and the time experienced in the Earth's reference frame is $\Delta t$:

$$
\Delta t = \frac{\Delta t^{\prime}}{\sqrt{1-\left(\frac{v}{c}\right)^{2}}} = \frac{E}{E_{0}} \Delta t^{\prime}
$$

The distance traveled vertically downward in the Earth's reference frame before decay is:

$$
d = v \Delta t = \sqrt{1 - \left(\frac{E_{0}}{E}\right)^{2}} c \cdot \frac{E}{E_{0}} \Delta t^{\prime} \approx \frac{c E}{E_{0}} \Delta t^{\prime}
$$

The altitude at which decay occurs is:

$$
\begin{aligned}
h & = 100 \times 10^{3} - \frac{c E}{E_{0}} \Delta t^{\prime} \\
& = 100 \times 10^{3} - \frac{3 \times 10^{8} \times 1.5 \times 10^{5}}{140} \cdot 2 \times 10^{-8} \\
& = 9.36 \times 10^{4}(\mathrm{~m}) = 93.6(\mathrm{~km})
\end{aligned}
$$",\boxed{93.6},NV,\text{km},False,EN,Practical Application
3702,Mechanics and Thermodynamics,Statistical Mechanics,Fermi-Dirac Statistics,"A free electron metal. A metal at a temperature of $T \approx 0 \mathrm{~K}$ with an electron number density of $n$ initially forms a cube with a side length of $L$. It is then stretched in the $z$ direction such that the length becomes $L^{\prime}=(1+\alpha) L, \alpha \ll 1$; the lengths in the other two directions remain unchanged. Determine the change in energy of the electron gas after isothermal stretching, calculated to the lowest order in $\alpha$.","Before the metal is stretched, the density of states of the electrons is

\begin{equation*}
D(\varepsilon)=\pi V\left(\frac{2 m}{h^{2}}\right)^{3 / 2} \sqrt{\varepsilon} \tag{3}
\end{equation*}

At a temperature $T \approx 0 \mathrm{~K}$, the Fermi energy of the electrons is

\begin{equation*}
\varepsilon_{\mathrm{F}}=\frac{h^{2}}{2 m}\left(\frac{3 N}{8 V}\right)^{2 / 3} \tag{4}
\end{equation*}

At a temperature $T \approx 0 \mathrm{~K}$, the energy of the electron gas is

\begin{equation*}
U(T=0 \mathrm{~K})=\int_{0}^{\varepsilon_{\mathrm{F}}} D(\varepsilon) \mathrm{d} \varepsilon=\frac{3}{5} N \varepsilon_{\mathrm{F}} \tag{5}
\end{equation*}

After the metal is stretched, the density of states of the electrons becomes

\begin{equation*}
D^{\prime}(\varepsilon)=\pi V^{\prime}\left(\frac{2 m}{h^{2}}\right)^{3 / 2} \sqrt{\varepsilon} \tag{6}
\end{equation*}

where $V^{\prime}=(1+\alpha) V$. At this point, the Fermi energy of the electrons is

\begin{equation*}
\varepsilon_{\mathrm{F}}^{\prime}=\frac{h^{2}}{2 m}\left(\frac{3 N}{8 V^{\prime}}\right)^{2 / 3}=\left(\frac{1}{1+\alpha}\right)^{2 / 3} \varepsilon_{\mathrm{F}}=\left(1-\frac{2}{3} \alpha\right) \varepsilon_{\mathrm{F}} \tag{7}
\end{equation*}

After the metal is stretched, the energy of the electron gas at a temperature $T \approx 0 \mathrm{~K}$ is

\begin{equation*}
U^{\prime}(T \approx 0 \mathrm{~K})=\frac{3}{5} N \varepsilon_{\mathrm{F}}^{\prime} \tag{8}
\end{equation*}

From equations (4), (5), (7), and (8), the relative change in energy of the electron gas at $T \approx 0 \mathrm{~K}$ before and after the metal is stretched is

\begin{equation*}
\left(\frac{U^{\prime}-U}{U}\right)_{T=0 \mathrm{~K}}=\frac{\varepsilon_{\mathrm{F}}^{\prime}-\varepsilon_{\mathrm{F}}}{\varepsilon_{\mathrm{F}}}=\left(\frac{V}{V^{\prime}}\right)^{2 / 3}-1=\left(\frac{1}{1+\alpha}\right)^{2 / 3}-1 \tag{9}
\end{equation*}

Since $\alpha \ll 1$, equation (9) can be reduced to

\begin{equation*}
\left(\frac{U^{\prime}-U}{U}\right)_{T=0 \mathrm{~K}}=-\frac{2}{3} \alpha \tag{10}
\end{equation*}",\boxed{-\frac{2}{3} \alpha},NV,,False,EN,Math Derivation
2884,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,"How much heat is required to heat 1000 g of nitrogen from \(-20^{\circ} \mathrm{C}\) to \(100^{\circ} \mathrm{C}\) at constant pressure? Given that the constant volume specific heat of nitrogen \(c_{\mathrm{v}}=5\, \mathrm{cal}/\mathrm{mol}\cdot{}^{\circ}\mathrm{C}\), and \(R=2\, \mathrm{cal}/\mathrm{mol}\cdot{}^{\circ}\mathrm{C}\).","Assuming nitrogen is an ideal gas. The heat absorbed during this process is 

$$
Q = n\left(c_{\mathrm{v}} + R\right) \Delta T = \frac{1000}{28}(5 + 2) \times 120 = 30 \times 10^{3}\, \text{cal}
$$",\boxed{30 \times 10^{3}},NV,cal,False,EN,Laws Application
64,Electromagnetism,Classical Electromagnetism,Electrostatics,"In a vacuum, a point charge \( q \) is located at a distance \( x \) from the surface of a semi-infinite dielectric with a relative permittivity of \( K \). Calculate the value of the electric field \( E \) at the point \( (0,0, x) \).","The electric field from the charge distribution at point \( (0,0, x) \) has only a perpendicular component, which is given by

\[
E = \int \frac{\sigma_{p}(r) x \, \mathrm{d} s}{4 \pi \varepsilon_{0} \left(r^2 + x^2\right)^{3/2}} = \frac{(1-K) q x^2}{4 \pi (1+K) \varepsilon_{0}} \int_{0}^{\infty} \frac{r \, \mathrm{d} r}{\left(r^2 + x^2\right)^3}
\]

\[
= \frac{(1-K) q}{16 \pi (1+K) \varepsilon_{0} x^2}
\]",\boxed{\frac{(1-K) q}{16 \pi (1+K) \varepsilon_{0} x^2}},NV,,False,EN,Math Derivation
1180,Modern Physics,Atomic Physics,Atomic and Molecular Physics,"The yellow doublet in the sodium atom spectrum is emitted from the transitions of the energy states $3^{2} \mathrm{P}_{3/2}$ and $3^{2} \mathrm{P}_{1/2}$ to the ground state, with wavelengths of 589.0 nm and 589.6 nm, respectively. Calculate the energy difference $\Delta E$ between the two energy levels $3^{2} \mathrm{P}_{3/2}$ and $3^{2} \mathrm{P}_{1/2}$.","The difference between the two energy levels is

$$
\Delta E = E_{2} - E_{1} = 2.14 \times 10^{-3} \, \mathrm{eV}
$$",\boxed{2.14 \times 10^{-3}},NV,\mathrm{eV},False,EN,Practical Application
3289,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic Functions and Equilibrium Conditions,Assume the atmosphere can be regarded as an ideal gas with a molar mass of $\mu$. The gravitational acceleration near the Earth's surface is $g$. Calculate $\mathrm{d} T / \mathrm{d} z$ for pure $\mathrm{N}_{2}$ when $\gamma=1.4$.,"By comparing the aforementioned result, we find that

$$
\frac{\mathrm{d} T}{\mathrm{~d} z}=\left(\frac{1}{\gamma}-1\right) \frac{\mu g}{R}
$$

For $\mathrm{N}_{2}$, when $\mu=28 \mathrm{~g} \cdot \mathrm{mol}^{-1}$ and $\gamma=1.4$,

$$
\frac{\mathrm{d} T}{\mathrm{~d} z} \approx-9.4 \times 10^{-5} \mathrm{~K} / \mathrm{cm}
$$",\boxed{-9.4 \times 10^{-5}},NV,\mathrm{K} / \mathrm{cm},False,EN,Math Derivation
1378,Modern Physics,Atomic Physics,Atomic and Molecular Physics,"A particle accelerator provides a proton beam with a momentum of \(200 \, \mathrm{MeV}/c\) and \(10^{12}/\mathrm{s}\) particles. This beam passes through a 0.01 cm thick aluminum sheet (aluminum density \(\rho = 2.7 \, \mathrm{g/cm}^3\), radiation length \(x_0 = 24 \, \mathrm{g/cm}^2\), \(Z = 13\), \(A = 27\)). Calculate the Rutherford integrated scattering cross section for scattering angles \(>5^\circ\). Hint: \(\sin \theta \, \mathrm{d}\theta = 4 \sin \frac{\theta}{2} \cos \frac{\theta}{2} \, \mathrm{d}\frac{\theta}{2}\).","The integrated scattering cross section for scattering angles greater than \(5^\circ\) is

\[
\begin{aligned}
\sigma_{I} &= \int \frac{\mathrm{d}\sigma}{\mathrm{d}\Omega} \, \mathrm{d}\Omega = 2\pi \int_{5^\circ}^{180^\circ} \left(\frac{Ze^2}{2mv^2}\right)^2 \frac{\sin \theta}{\sin^4 \frac{\theta}{2}} \, \mathrm{d}\theta \\
&= 8\pi \left(\frac{Ze^2}{2mv^2}\right)^2 \int_{5^\circ}^{180^\circ} \left(\sin \frac{\theta}{2}\right)^{-3} \, \mathrm{d} \sin \frac{\theta}{2} \\
&= 4\pi \left(\frac{Ze^2}{2mv^2}\right) \left[\frac{1}{\left(\sin 2.5^\circ\right)^2} - 1\right] \\
&= 4\pi \times 5.27 \times 10^{-28} \times \left[\frac{1}{\left(\sin 2.5^\circ\right)^2} - 1\right] \\
&= 3.47 \times 10^{-24} \left(\mathrm{cm}^2\right)
\end{aligned}
\]",\boxed{3.47 \times 10^{-24}},NV,,False,EN,Laws Application
11,Electromagnetism,Classical Electromagnetism,Electrostatics,"A point charge of magnitude \( q = 2 \, \mu \mathrm{C} \) is placed at a distance \( a = 10 \, \mathrm{cm} \) from an infinite grounded conducting plane. Find the force exerted on charge \( q \).","The force on \( +q \) is given by

\[
F = \frac{1}{4 \pi \varepsilon_{0}} \frac{q^{2}}{(2a)^{2}} = 9 \times 10^{9} \times \frac{\left(2 \times 10^{-6}\right)^{2}}{0.2^{2}} = 0.9 \, \mathrm{N}
\]

In this expression, \(\varepsilon_{0} = \frac{1}{4 \pi \times 9 \times 10^{9}} \, \mathrm{C}^{2} / (\mathrm{N} \cdot \mathrm{m}^{2})\) is used.",\boxed{0.9},NV,,False,EN,Laws Application
1077,Modern Physics,Atomic Physics,Nuclear Physics,"Explain which partial wave (s, p, d, ...) of the deuteron is effective in the excited state of the compound nucleus in the reaction $\mathrm{Li}^{6}+\mathrm{d} \rightarrow \alpha+\alpha$.","Considering the initial state $\mathrm{d}+{ }^{6} \mathrm{Li}$ system, it must be $J_{\mathrm{i}}=2$, because $J_{\mathrm{i}}=J_{\mathrm{d}}+J_{\mathrm{Li}}+l_{\mathrm{i}}=1+1+l_{\mathrm{i}}$.

$$
1+1=\left\{\begin{array}{l}
0 \\
1 \\
2
\end{array} \quad \text{The possible values of } l_{\mathrm{i}} \text{ are: } 0,1,2,3 \text{ and } 4 \right.
$$

Both the deuteron and ${ }^{6} \mathrm{Li}$ have even parity, so $l_{i}$ must be an even number. Moreover, since the angular distribution of the final state is not isotropic, $l_{\mathrm{i}}$ cannot be zero. The possible values of $l_{\mathrm{i}}$ are 2 and 4. Hence, the d-wave plays a major role.

$$
<image 1>
$$",\boxed{\text{d}},NV,,False,EN,Laws Application
5481,Electromagnetism,Wave Optics,Polarization,"Consider a crystal prism with an apex angle of $60^{\circ}$, where the optical axis is perpendicular to the principal section of the prism. Light of ordinary (o) ray and extraordinary (e) ray are incident in the direction of minimum deviation. Find the angular separation $\Delta i$ between the two emergent light beams.","It is noteworthy that, strictly speaking, the angle of incidence for a light beam cannot simultaneously satisfy the conditions for the minimum deviation for both the ordinary (o) ray and the extraordinary (e) ray. In practice, it can be approximated by making the light beam incident at the average of $i_{1o}$ and $i_{1e}$. In such a case, the angular separation between the two emergent light beams is

$$
\Delta i=i_{1e} - i_{1o} \approx 0.41^{\circ} \approx 7.16 \times 10^{-3} \ \mathrm{rad}
$$",\boxed{7.16 \times 10^{-3}},NV,\mathrm{rad},False,EN,Practical Application
990,Modern Physics,Atomic Physics,Experimental Methods and Particle Beams,"The mass of the $J/\psi$ particle is $3.097 \, \text{GeV}/c^{2}$, and its width is $63 \, \text{keV}/c^{2}$. What is the average distance traveled by the $J/\psi$ particle before decaying, if its momentum is $100 \, \text{GeV}/c$?","The total width of the $J/\psi$ is $\Gamma = 63 \, \text{keV}/c^{2}$, and its natural lifetime is given by:

$$
\tau_{0} = \frac{\hbar}{\Gamma} = \frac{6.58 \times 10^{-16} \, \text{eV}\cdot \text{s}}{63 \times 10^{3} \, \text{eV}/c^{2}} = 1.045 \times 10^{-20} \, \text{s}
$$

The lifetime in the laboratory frame is $\tau = \gamma \tau_{0}$, where $\gamma = \frac{E}{m} = \frac{pc}{m}$ is the relativistic factor. The average distance traveled before decay is:

$$
l = \beta c \gamma \tau_{0} = \frac{pc \tau_{0}}{m} = \frac{100 \, \text{GeV}/c}{3.097 \, \text{GeV}/c^{2}} \times 1.045 \times 10^{-20} \, \text{s} \times 3 \times 10^{8} \, \text{m/s} = 1.012 \times 10^{-10} \, \text{m}
$$",\boxed{1.012 \times 10^{-10}},NV,\text{m},False,EN,Practical Application
2971,Mechanics and Thermodynamics,Thermodynamics,Second Law of Thermodynamics and Entropy,"A partition divides an adiabatic container with a volume of \(V\) into two equal parts. The left half of the container contains 1 mole of van der Waals gas at a temperature \(T\), with a constant molar heat capacity at constant volume \(c_v\). The right half is a vacuum. When the partition is removed, the gas expands and fills the entire container. Determine the change in entropy \(\Delta S\) of the gas.","Before the gas expands, its temperature and volume are \((T, \frac{V}{2})\). After free expansion, the temperature and volume of the gas are \((T+\Delta T, V)\). To calculate the change in entropy \(\Delta S\) of the gas, connect the initial and final states using a reversible process. According to the fundamental thermodynamic equation:

\[
T \mathrm{d} S=\mathrm{d} U+p \mathrm{d} V=c_v \mathrm{d} T+T\left(\frac{\partial p}{\partial T}\right)_{V} \mathrm{d} V=c_v \mathrm{d} T+\frac{R T}{V-b} \mathrm{d} V
\]

The change in entropy \(\Delta S\) of the gas from before to after expansion can be obtained by integrating the above equation:

\[
\begin{aligned}
\Delta S & =\int_{i}^{f} \mathrm{d} S=\int_{T}^{T+\Delta T} c_v \frac{\mathrm{d} T}{T}+\int_{\frac{V}{2}}^{V} \frac{R}{V-b} \mathrm{d} V=c_v \ln \frac{T+\Delta T}{T}+R \ln \frac{V-b}{\frac{V}{2}-b} \\
& =c_v \ln \left(1-\frac{a}{c_v T V}\right)+R\left(\ln 2+\ln \frac{1-\frac{b}{V}}{1-\frac{2 b}{V}}\right)
\end{aligned}
\]

Under normal conditions where \(\frac{a}{c_v T V} \ll 1\) and \(\frac{b}{V} \ll 1\),

\[
\Delta S \approx-\frac{a}{T V}+R\left(\ln 2+\frac{b}{V}\right)=R \ln 2+R\left(\frac{b}{V}-\frac{a}{R T V}\right)
\]

If the second term is neglected, \(\Delta S=R \ln 2\), which represents the entropy increase of an ideal gas after free expansion. The second term is a small quantity, representing the correction for the van der Waals gas compared to the entropy increase of an ideal gas.",\boxed{R \ln 2},NV,,False,EN,Math Derivation
5157,Electromagnetism,Wave Optics,Polarization,"A beam of white light is normally incident on a grating with 600 lines per millimeter. Calculate the diffraction angle for the beginning of the second-order spectrum. The wavelength range of white light is given as \(\lambda_{m} = 4000 \, \text{}\).","Typically, when natural light is reflected at the interface of two media, the reflected light is partially polarized. However, when the angle of incidence satisfies

$$
\theta_{B}=\arctan \frac{n_{1}}{n_{0}}
$$

where $n_{0}$ and $n_{1}$ are the refractive indices of the incident medium and the refractive medium respectively, the reflected light is linearly polarized with vibrations perpendicular to the plane of incidence. This angle $\theta_{B}$ is called the Brewster's angle or the polarization angle.

The calculations for $r, R, \bar{R}$, and $t, T, \bar{T}$ for the $S$ and $P$ components are based on Fresnel's equations. Because the angle of incidence is Brewster's angle, the sum of the angle of incidence and the angle of refraction is $\frac{\pi}{2}$. Intensity refers to the average energy flow density, which is the time average of the Poynting vector, while energy flow equals the intensity multiplied by the cross-sectional area of the beam. The reflected light and incident light are in the same medium, with equal cross-sectional areas, while the refracted light and incident light are in different media, with different cross-sectional areas, which is noteworthy.

1. According to Fresnel's equations, the amplitude reflectance $r_{s}$ and amplitude transmittance $t_{s}$ for the $S$ component are

$$
\begin{gathered}
r_{s}=\frac{n_{1} \cos \theta_{1}-n_{2} \cos \theta_{2}}{n_{1} \cos \theta_{1}+n_{2} \cos \theta_{2}}=-\frac{\sin \left(\theta_{1}-\theta_{2}\right)}{\sin \left(\theta_{1}+\theta_{2}\right)} \\
t_{s}=\frac{2 n_{1} \cos \theta_{1}}{n_{1} \cos \theta_{1}+n_{2} \cos \theta_{2}}=\frac{2 \sin \theta_{2} \cos \theta_{1}}{\sin \left(\theta_{1}+\theta_{2}\right)}
\end{gathered}
$$

The amplitude reflectance $r_{P}$ and amplitude transmittance $t_{P}$ for the $P$ component are

$$
\begin{gathered}
r_{P}=\frac{n_{2} \cos \theta_{1}-n_{1} \cos \theta_{2}}{n_{2} \cos \theta_{1}+n_{1} \cos \theta_{2}}=\frac{\tan \left(\theta_{1}-\theta_{2}\right)}{\tan \left(\theta_{1}+\theta_{2}\right)} \\
t_{P}=\frac{2 n_{1} \cos \theta_{1}}{n_{2} \cos \theta_{1}+n_{1} \cos \theta_{2}}=\frac{2 \cos \theta_{1} \sin \theta_{2}}{\sin \left(\theta_{1}+\theta_{2}\right) \cos \left(\theta_{1}-\theta_{2}\right)}
\end{gathered}
$$

where $n_{1}=1$, $n_{2}=n=1.50$, $\theta_{1}$ is the angle of incidence, and $\theta_{2}$ is the angle of refraction. Since the angle of incidence is the Brewster's angle, we have

$$
\theta_{1}=\theta_{B}=\arctan n=\arctan 1.50=56.3^{\circ}
$$

Additionally,

$$
\theta_{1}+\theta_{2}=\frac{\pi}{2}
$$

Substituting into the formulas for $r_{s}$ and $r_{p}$, we obtain

$$
\begin{gathered}
r_{s}=-\frac{\sin \left(56.3^{\circ}-33.7^{\circ}\right)}{\sin \left(56.3^{\circ}+33.7^{\circ}\right)}=-0.384 \\
r_{p}=0
\end{gathered}
$$

Since the reflected light and incident light are in the same medium with equal cross-sectional areas, the intensity reflectance $R_{S}$ and $R_{P}$, as well as the energy flow reflectance $\bar{R}_{S}$ and $\bar{R}_{P}$ for the $S$ and $P$ components respectively, are

$$
\begin{aligned}
& R_{S}=\left|r_{S}\right|^{2}=0.148, \quad R_{P}=0 \\
& \bar{R}_{S}=\left|r_{S}\right|^{2}=0.148, \quad \bar{R}_{P}=0
\end{aligned}
$$

For the refracted light, substituting $\theta_{1}$ and $\theta_{2}$ into $t_{s}$ and $t_{P}$, we have

$$
\begin{gathered}
t_{s}=\frac{2 \sin \theta_{2} \cos \theta_{1}}{\sin \left(\theta_{1}+\theta_{2}\right)}=\frac{2 \sin 33.7^{\circ} \cos 56.3^{\circ}}{\sin \frac{\pi}{2}}=0.616 \\
t_{P}=\frac{2 \cos \theta_{1} \sin \theta_{2}}{\sin \left(\theta_{1}+\theta_{2}\right) \cos \left(\theta_{1}-\theta_{2}\right)}=\frac{2 \cos 56.3^{\circ} \sin 33.7^{\circ}}{\cos \left(56.3^{\circ}-33.7^{\circ}\right)}=0.667
\end{gathered}
$$

Since the refracted light and incident light are in different media with different cross-sectional areas, the intensity transmittance and energy flow transmittance are not simply equal to the square of the amplitude transmittance. The intensity refers to the average energy flow density, which is the time average of the Poynting vector, given by

$$
\widetilde{S}=\frac{1}{2} \sqrt{\frac{\varepsilon_{0} \varepsilon_{\mathrm{r}}}{\mu_{0} \mu_{\mathrm{r}}}} E^{2}
$$

where $E$ is the amplitude of the electric vector. Since $\mu_{\mathrm{r}} \approx 1$, and the speed of light in vacuum $c=\frac{1}{\sqrt{\varepsilon_{0}} \mu_{0}}$, and the refractive index $n=\sqrt{\varepsilon_{\mathrm{r}} \mu_{\mathrm{r}}} \approx \sqrt{\varepsilon_{\mathrm{r}}}$, this can be rewritten as

$$
\bar{S}=\frac{1}{2 c \mu_{0}} n E^{2}
$$

Thus, the intensity is proportional to $n E^{2}$, and the intensity transmittance is

$$
T=\frac{\bar{S}_{2}}{\bar{S}_{1}}=\frac{n_{2}}{n_{1}} t^{2}
$$

The intensity transmittance for the $S$ and $P$ components is

$$
\begin{aligned}
& T_{S}=\frac{n_{2}}{n_{1}} t_{S}^{2}=n t_{S}^{2}=0.569 \\
& T_{P}=\frac{n_{2}}{n_{1}} t_{P}^{2}=n t_{P}^{2}=0.667
\end{aligned}
$$

The energy flow equals the intensity multiplied by the cross-sectional area of the beam, and the ratio of the cross-sectional areas of the refracted beam to the incident beam is $\frac{\cos \theta_{2}}{\cos \theta_{1}}$, so the energy flow transmittance is

$$
\bar{T}=\frac{\bar{S}_{2} \cos \theta_{2}}{\bar{S}_{1} \cos \theta_{1}}=\frac{n_{2} \cos \theta_{2}}{n_{1} \cos \theta_{1}} t^{2}=\frac{\cos \theta_{2}}{\cos \theta_{1}} T
$$

Substituting the values, the energy flow transmittance for the $S$ and $P$ components is

$$
\begin{gathered}
\bar{T}_{S}=\frac{\cos \theta_{2}}{\cos \theta_{1}} T_{S}=0.853 \\
\bar{T}_{P}=\frac{\cos \theta_{2}}{\cos \theta_{1}} T_{P}=1
\end{gathered}
$$

The fact that the energy flow transmittance $\bar{T}_{P}=1$ for the $P$ component is expected because, when light is incident at the Brewster's angle $\left(\theta_{1}=\theta_{B}\right)$, the reflected light does not contain any $P$ component, meaning the entire energy of the incident $P$ component is transmitted.",\boxed{28^\circ 41'},NV,,False,EN,Practical Application
3386,Mechanics and Thermodynamics,Thermodynamics,Thermodynamic State and First Law of Thermodynamics,"Under standard conditions, a hydrogen balloon is inflated to a volume of $V_{0}=566 \ \mathrm{m}^{3}$ (the volume of the balloon's shell can be ignored), and the shell of the balloon has a mass of $m=12.5 \ \mathrm{kg}$. In an isothermal atmosphere at $0^{\circ} \mathrm{C}$, determine the maximum weight that this balloon can support without falling.","Let the weight of the hydrogen inside the balloon be $m_{0}g$, and the weight of the balloon shell be $G_{0}$. The maximum weight $Mg$ that the balloon can support is given by:

\[
Mg = F - m_{0}g - G_{0}
\]

where $F$ is the buoyant force of the balloon:

\[
F = \frac{p_{0} V_{0}}{R T_{0}} \mu g
\]

Also,

\[
m_{0} = \frac{p_{0} V_{0}}{R T_{0}} \mu_{\mathrm{H}}
\]

where $\mu_{\mathrm{H}}$ is the molar mass of hydrogen. Substitute $F$, $m_{0}$, and $G_{0} = mg$ into the equation, we get:

\[
M = \frac{p_{0} V_{0}}{R T_{0}} \left(\mu - \mu_{\mathrm{H}}\right) - m
\]

Given $\mu = 28.9 \times 10^{-3} \ \mathrm{kg/mol}, \mu_{\mathrm{H}} = 2.0 \times 10^{-3} \ \mathrm{kg/mol}$, and substituting the given data into the equation, we find:

\[
M = 667 \ \mathrm{kg}
\]

That is, the balloon can support a weight of 667 kg without falling.",\boxed{667},NV,\text{kg},False,EN,Practical Application
1986,Mechanics and Thermodynamics,Classical Mechanics,Particle Dynamics,"Two small rings, with masses $m$ and $M$, can move on a frictionless circular track in a vertical plane. The two rings are connected by a massless and inextensible string. The radius of the circle is $r$. Prove that as long as the string remains taut, the tension of the string is $\frac{2 m M g \tan \alpha \cos \theta}{m+M}$, where $2 \alpha$ is the angle subtended at the center of the circle when the string is taut, $\theta$ is the angle between the string and the horizontal line, and $g$ is the acceleration due to gravity.","It can be intuitively judged that when $m$ and $M$ are in motion with the string remaining taut, the line joining $m$ and $M$ must always be above the center $O$ of the circle. Using natural coordinates, write the tangential force equations for $m$ and $M$. According to the specification, the velocity for $m$ in the counterclockwise direction is positive, and for $M$ in the clockwise direction is positive:

\[
v_{m} = r \frac{\mathrm{d}}{\mathrm{d} t}(\alpha + \theta), \quad v_{M} = r \frac{\mathrm{d}}{\mathrm{d} t}(\alpha - \theta)
\]

The motion equation for ring $m$ is:

\[
m \frac{\mathrm{d} v_{m}}{\mathrm{d} t} = m g \sin (\alpha + \theta) - T \cos \alpha
\]

Thus, it can be written as:

\[
m r \ddot{\theta} = m g \sin (\alpha + \theta) - T \cos \alpha \tag{1}
\]

Similarly, for ring $M$, the motion equation is:

\[
M \frac{\mathrm{d} v_{M}}{\mathrm{d} t} = M g \sin (\alpha - \theta) - T \cos \alpha
\]

Thus, it can be expressed as:

\[
-M r \ddot{\theta} = M g \sin (\alpha - \theta) - T \cos \alpha \tag{2}
\]

Subtracting equation (2) from equation (1), we get:

\[
(m+M) r \ddot{\theta} = m g \sin (\alpha + \theta) - M g \sin (\alpha - \theta)
\]

Hence:

\[
r \ddot{\theta} = \frac{g}{m+M} \left[m \sin (\alpha + \theta) - M \sin (\alpha - \theta)\right] \tag{3}
\]

Substitute equation (3) into equation (1) to solve for $T$. After calculation, we obtain:

\[
T = \frac{2 m M g \tan \alpha \cos \theta}{m+M}
\]",\boxed{\frac{2 m M g \tan \alpha \cos \theta}{m+M}},NV,,False,EN,Math Derivation
